image,taxonomy,tp_px,fp_px,fn_px,iou,dice_f1,precision,recall,split
GPAB6737_jpg.rf.b1b33630159b660adb00a54e0dd9619a.jpg,lcc,331519,238043,15339,0.5667950644639007,0.7235088714781432,0.5820595475119478,0.9557772921483719,train
GPAB6738_jpg.rf.fb0e439af4ed6e91340673e23d74129f.jpg,lcc,146726,287975,80764,0.2846478422395313,0.4431531083931977,0.3375331549731885,0.6449778012220317,train
GPAB6740_jpg.rf.43588fe8737c9d3ec2b756b24d86e2c0.jpg,lcc,351918,151185,31923,0.6577586883628085,0.7935517913194069,0.6994949344368847,0.9168327510609862,train
GPAB6741_jpg.rf.4813cc555ec276c90547ec3f17feecce.jpg,lcc,353836,171688,38056,0.6278363320202988,0.7713752539742058,0.6733013144975301,0.9028916129954171,train
GPAB6742_jpg.rf.19f506fad94038a2fdef528bee2aa3ad.jpg,lcc,316816,50662,206852,0.5516271133320565,0.7110305157628491,0.8621359646019625,0.6049940038344905,train
GPAB6743_jpg.rf.0ee30ee003eb99a660a748a583191988.jpg,lcc,389230,171643,87167,0.600626504536757,0.7504892650900923,0.6939717190879219,0.8170286546724685,train
GPAB6743_jpg.rf.effa400c62434f49e21656a7fe755769.jpg,lcc,411511,145175,110085,0.6171699129086298,0.7632715745973688,0.7392156440075733,0.7889458508117394,train
GPAB6744_jpg.rf.a8dbeb68f8cee29da713eb411b6cabde.jpg,lcc,220102,259063,67937,0.40230523741459545,0.5737769876069467,0.45934490206922457,0.7641395783209912,train
GPAB6745_jpg.rf.2153b608d7e2146d34b9d9fc3febb368.jpg,lcc,357948,159537,41609,0.6402286556464566,0.7806578106564367,0.6917070060001739,0.8958621673503405,train
GPAB6798_jpg.rf.8586409eb79e92bd79db8bd31825a216.jpg,lcc,88133,189238,21513,0.2948735964454437,0.4554476935121713,0.31774410446658086,0.803795852105868,train
GPAB6811_jpg.rf.5d27bc2691a61663881664b2487e0d80.jpg,lcc,34932,167232,2069,0.17103993967674175,0.2921163213680932,0.1727904077877367,0.9440825923623686,train
GPAB6851_jpg.rf.d59056d1d0d3c9d325f4a76cc1ba4c8b.jpg,lcc,384520,156791,56683,0.6430164851152352,0.782726760127591,0.7103495033354209,0.8715262588876322,train
GPAB6884_jpg.rf.1295437527df283efdef3e5a9c3b06b7.jpg,lcc,178051,160975,57837,0.44864600630444257,0.6194004668524336,0.5251839091987045,0.7548116055076985,train
GPAB6906_jpg.rf.73105f6b446d8109bac51ef296914ed4.jpg,lcc,329494,142454,45632,0.6366049692801112,0.7779580060301697,0.6981574241229966,0.8783555392054936,train
GPAB6910_jpg.rf.1d5376253b5d5d1d7e6717476f5b5ed4.jpg,lcc,76757,201412,5267,0.2708089304110981,0.42619928760414555,0.27593657093349727,0.9357870867063298,train
GPAB6911_jpg.rf.6054641356b5c6b94a2f979a7675620d.jpg,lcc,69651,171650,21964,0.26456612158851345,0.41842987420250155,0.2886477884467947,0.7602575997380342,train
GPAB6915_jpg.rf.7e7b783f170b910f9398380099ea6085.jpg,lcc,150593,193239,5030,0.4316692560382042,0.6030293019391136,0.4379842481211755,0.9676782994801539,train
GPAB6916_jpg.rf.2ea16833db5bc53744b52042ad162eea.jpg,lcc,162224,217712,15401,0.41034358028719803,0.5819058363120807,0.4269771751031753,0.9132948627726953,train
GPAB6917_jpg.rf.3654181da791af09652ebca09656faa3.jpg,lcc,159012,227543,9172,0.4018224685199645,0.5732858154916096,0.41135672802059214,0.9454644912714646,train
GPAB6929_jpg.rf.da2115ed575dc3b6a07ef26d6f83377a.jpg,lcc,93354,204193,142712,0.21204336538264976,0.3498940243209967,0.31374539148437053,0.39545720264671747,train
GPAB6942_jpg.rf.ad7a548a4c1e9f9e656996478eed1274.jpg,lcc,230130,311358,20836,0.40924804916738394,0.5808034283377963,0.4249955677688148,0.916976801638469,train
GPAB6943_jpg.rf.6c8af24769bb96f9b4497d80a41f4c3d.jpg,lcc,249519,186493,29033,0.5365480759926459,0.6983811107192638,0.5722755337009073,0.8957717051035354,train
GPAB6944_jpg.rf.29853f1d5567546dbca6ebf05b96d79a.jpg,lcc,420443,129989,25115,0.7305102797860122,0.8442715288306107,0.763841855124702,0.9436324788243057,train
GPAB6946_jpg.rf.69a736a184165b6b0dbcc98f8e658fd4.jpg,lcc,196399,101850,9010,0.6391968990330633,0.779890322401312,0.6585068181284766,0.9561362939306457,train
GPAB6953_jpg.rf.cafe2c5508e2ff7b8f76d42a30658cbb.jpg,lcc,337015,126086,72424,0.6293170253489566,0.7724918055332707,0.7277354184076475,0.8231140658315402,train
GPAB6997_jpg.rf.c826182a13a0d7947e84cecc52a9bd70.jpg,lcc,311224,233718,33285,0.5382384426877334,0.6998114567300503,0.5711139901127092,0.9033842366962836,train
GPAB7009_jpg.rf.28247ed465ee7cd05cd23f3380511de3.jpg,lcc,291797,64777,37362,0.7407218431420333,0.8510513567233894,0.8183350440581758,0.8864925461555054,train
GPAB7021_jpg.rf.7c0a3f03fd6f538b6a5b3e820de08068.jpg,lcc,368015,193323,44924,0.6070230362450557,0.755462768801891,0.6556032194506697,0.8912091132104257,train
GPAB7023_jpg.rf.3d860cb9b2b20806f8f8e342858c372c.jpg,lcc,272354,147168,94893,0.5294441258516956,0.6923353614593356,0.6492007570520736,0.7416098701963528,train
GPAB7024_jpg.rf.a1ef511de11f5c302d455d82c0d37bd8.jpg,lcc,189460,247226,6490,0.42750509955412747,0.5989542169588832,0.43385865358632975,0.9668793059453943,train
GPAB7026_jpg.rf.074569e48485ec38a4cb5c629f52f56c.jpg,lcc,144101,177873,4126,0.4418920576510273,0.6129336177507066,0.4475547715032891,0.9721643155430522,train
GPAB7061_jpg.rf.017d56e7556882c1de865eb499bdbf21.jpg,lcc,211101,318533,26896,0.3793164788960164,0.5500064484107599,0.3985790187185868,0.8869901721450271,train
GPAB7062_jpg.rf.2c7208719da7236acf8888944147a4c5.jpg,lcc,233537,310144,57601,0.3883984553005079,0.559491338841114,0.42954784147321684,0.8021522439530394,train
GPAB7065_jpg.rf.4039f0083a44753ef687177038eeddbf.jpg,lcc,233368,197667,17049,0.5208130618366199,0.684913977800344,0.5414131103042676,0.9319175615074057,train
GPAB7067_jpg.rf.a302de79c7c7c7514de83ec1b06bfd44.jpg,lcc,244466,128876,40235,0.591101536110567,0.7430091954477139,0.6548044420397383,0.8586762954819267,train
GPAB7080_jpg.rf.534c4e4511da2cce23e581aeb17807ff.jpg,lcc,301467,112100,41043,0.6631332350806185,0.7974505242190941,0.7289435569085542,0.8801699220460717,train
GPAB7095_jpg.rf.da1a17f02f4eb3d1397d87151efeb1a6.jpg,lcc,431445,183044,64989,0.634965370475571,0.7767325008123875,0.7021199728554945,0.8690883380268072,train
GPAB7183_jpg.rf.4ec008fb929778140b3f448a821803ac.jpg,lcc,11541,175407,1059,0.06138601222294915,0.11567141740333153,0.06173374414275627,0.915952380952381,train
GPAB7185_jpg.rf.bbdd85b10b2ce4494aa5e4f51cb88e08.jpg,lcc,63906,32708,970,0.654881947860305,0.7914545792309121,0.66145693170762,0.9850484000246624,train
GPAB2750_jpg.rf.cdad5a44fc68268026febd47efc11e6c.jpg,lcc,176608,101809,120651,0.4425511441659066,0.6135673538587678,0.6343290819166933,0.5941216245765477,test
GPAB2752_jpg.rf.3d3a23e7d01325a3e36b5203981b2c6b.jpg,lcc,171017,218928,52111,0.3868672747344228,0.5579009351251808,0.4385669773942479,0.7664524398551504,test
GPAB2863_jpg.rf.96811bd1325e7bbd6bdfefe68952512f.jpg,lcc,256567,72859,209089,0.47643426831193186,0.6453850043140205,0.7788304505412444,0.5509796931640525,test
GPAB2866_jpg.rf.419a33f7e1a92b4b4cd4c79fef598c57.jpg,lcc,127456,78984,533967,0.17214315910033265,0.29372377898354923,0.6173997287347414,0.19269967932775245,test
GPAB2867_jpg.rf.a760f33822f6d3414eebcb42d8a10ffe.jpg,lcc,244304,115068,16368,0.6501942832809922,0.7880214952487243,0.679808109702481,0.9372084458630002,test
GPAB2868_jpg.rf.388ca1bea37ef902bb25b8564d68772c.jpg,lcc,71357,59404,572806,0.10142175514201206,0.184165156841187,0.5457055238182639,0.11077475732074024,test
GPAB2910_jpg.rf.6a59ae7e8c4bd736c88f0483d80245eb.jpg,lcc,154423,51511,15221,0.6982568786597635,0.8223218612378786,0.7498664620703721,0.9102768149772464,test
GPAB2914_jpg.rf.05ad5a37a80ee9922fa2d84461e64b23.jpg,lcc,266052,97191,119300,0.5513539725993332,0.7108035720249267,0.7324353118986464,0.6904129211733687,test
GPAB2948_jpg.rf.4acdaada60495f5c29e1e122f2d83397.jpg,lcc,17366,160503,11896,0.09151318736331779,0.16768132244811254,0.09763365173245478,0.5934659285079625,test
GPAB2951_jpg.rf.42d2aa39a63a8cd50185c4c34c3d023a.jpg,lcc,129251,216942,9033,0.36385568623918296,0.5335691890430299,0.37334954779559376,0.9346779092302797,test
GPAB3030_jpg.rf.adc799d4514f57aa03abab83f2ad6e6e.jpg,lcc,477590,116657,31381,0.7633769588317658,0.8658125592584602,0.8036893749568782,0.93834422786367,test
GPAB3067_jpg.rf.787b1d28ce4fe02d8dcdc53034e25912.jpg,lcc,412819,72448,239692,0.5694377199262303,0.7256582567073717,0.8507048696902942,0.6326621313663677,test
GPAB3074_jpg.rf.38770129f002645fcdacee0bd4225300.jpg,lcc,231286,81330,67301,0.6087803388634886,0.7568222014617075,0.739840571179978,0.77460170737507,test
GPAB3076_jpg.rf.6688d0a1b6f765cccf799dc184aea270.jpg,lcc,480855,103314,119423,0.6834287484792323,0.8119485295669625,0.8231436450753121,0.8010538450517927,test
GPAB3078_jpg.rf.cd093ba40852e610c6dba2034d50c1dc.jpg,lcc,491042,77492,108877,0.7248804640019132,0.840499361121072,0.86369856508142,0.818513832700748,test
GPAB3079_jpg.rf.a4a8223fb26f718eff035a84cb461caa.jpg,lcc,349274,72546,77745,0.6991562659513777,0.8229452228278861,0.8280166895832346,0.8179355016989877,test
GPAB3090_jpg.rf.125d5f6ed38bdc5cbae2b664e2362386.jpg,lcc,331819,53639,294142,0.4882563272513243,0.6561454748229962,0.8608434641387648,0.5300953254276225,test
GPAB3091_jpg.rf.2419e7ae9b651b8df0f426db91599eee.jpg,lcc,596012,64774,105969,0.7773173960391521,0.8747085892159114,0.9019743154364651,0.8490429228141503,test
GPAB3092_jpg.rf.3bad61d847234ef79c48d0ea084de422.jpg,lcc,715421,46551,151547,0.7831484621556859,0.8783883998182868,0.9389072039392523,0.8251988539369388,test
GPAB3093_jpg.rf.285d85f2bda7ab2fe223676c69049377.jpg,lcc,77143,35271,720560,0.09261153409350112,0.1695232590974567,0.6862401480242675,0.09670641830355407,test
GPAB3095_jpg.rf.c30fe8fea9a0ca71fd70d7ad21b1c91c.jpg,lcc,967961,72321,15,0.9304660111487393,0.9639807235922875,0.9304794276936446,0.9999845037480268,test
GPAB3097_jpg.rf.1d99e8ef816fb9dcb878d24c738e0e5f.jpg,lcc,610033,372967,9934,0.6143741678701706,0.7611298298717316,0.6205829094608342,0.9839765664946682,test
GPAB3098_jpg.rf.64f8658b6d719daf7a6ca2fc4cd9cecf.jpg,lcc,0,1017429,0,0.0,0.0,0.0,,test
GPAB3099_jpg.rf.fd9c504343c7c4aa14009c61fb4860e5.jpg,lcc,0,0,850826,0.0,0.0,,0.0,test
GPAB3100_jpg.rf.e7ec1e1b776eaf06f12dc677181b3f99.jpg,lcc,16296,18434,294831,0.049447598471906565,0.09423547882506354,0.4692196947883674,0.05237732501518672,test
GPAB3102_jpg.rf.474b567b589316cba823bc1f8cfcd7ea.jpg,lcc,370679,81444,154883,0.6106677693465963,0.7582789957910779,0.8198631788252312,0.7053002309908251,test
GPAB3114_jpg.rf.a0eef7d84c3db00e2182b17cfb131176.jpg,lcc,271829,106324,93787,0.575982116370725,0.7309500664856965,0.7188333822553306,0.7434822327250449,test
GPAB3115_jpg.rf.66786619ec5b1d81981d8d1dcbacae6b.jpg,lcc,609318,45007,72365,0.8384840853734055,0.9121472326513015,0.9312161387689604,0.8938436193949387,test
GPAB3126_jpg.rf.7f2a9644a452c8bf6f9b43429e1cf1ca.jpg,lcc,343980,77606,279612,0.49056044084552436,0.6582228098945826,0.8159189346894821,0.5516106685140284,test
GPAB3140_jpg.rf.3474ae4fcf56e867239b0fa23c90c845.jpg,lcc,445452,59998,95584,0.7411427639700915,0.8513291147707661,0.8812978533979622,0.8233315343156463,test
GPAB3145_jpg.rf.60b0ade51bedfe79a34ae3c4cb01ef63.jpg,lcc,176350,102098,62949,0.5165540411895828,0.681220750675523,0.6333318967994024,0.736944157727362,test
GPAB3154_jpg.rf.87d38b2413cadb6976ac03e5f0992a06.jpg,lcc,97688,12378,318274,0.22806182004949338,0.3714174910841248,0.8875402031508368,0.23484837557276866,test
GPAB3198_jpg.rf.6a4a94373c659a065374d5d3634da775.jpg,lcc,165954,71955,38916,0.5994906529395828,0.7496019458917428,0.6975524255072317,0.8100453946405037,test
GPAB3199_jpg.rf.12b7ef0103aaee8e8ecbbd351b47aecd.jpg,lcc,112297,51954,230986,0.28412572709538836,0.4425201070273125,0.6836914234920944,0.3271265981711882,test
GPAB3204_jpg.rf.4d64e7738074531250627689a92bb0d3.jpg,lcc,14050,19843,88366,0.1149199649923523,0.2061492638050312,0.41453987549051424,0.1371855960006249,test
GPAB3207_jpg.rf.59b13473fdee7f43b0c8751b7481a7a2.jpg,lcc,850433,1889,105127,0.888227989167047,0.9408058711796455,0.9977837014649393,0.8899838837958893,test
GPAB3212_jpg.rf.18fffd5daee83a4157cdafc4403a2b74.jpg,lcc,0,1039265,0,0.0,0.0,0.0,,test
GPAB3215_jpg.rf.006beb5ee5b8d23dc7a38e00e61556ec.jpg,lcc,16222,67418,398,0.19303172374402056,0.32359864352683027,0.19395026303204208,0.9760529482551143,test
GPAB3216_jpg.rf.6eae2e3fa8c98eff50cf0d32d1c876b1.jpg,lcc,5646,16648,258,0.2503547357218872,0.40045393290304276,0.2532519960527496,0.9563008130081301,test
GPAB3220_jpg.rf.c40e169919da8e837e5cb08ee3bd4133.jpg,lcc,85552,184846,15459,0.29928250838706066,0.46068889014536535,0.3163928727283486,0.8469572620803675,test
GPAB3222_jpg.rf.ef789681cc6f68d058b4fab3aa2fddd8.jpg,lcc,231589,56012,531067,0.282885125594258,0.44101396134469945,0.8052440707786134,0.30366115260353294,test
GPAB3259_jpg.rf.839025428ad843c1b67707a3f6164648.jpg,lcc,123,4492,934393,0.00013098929934569247,0.0002619442867927904,0.0266522210184182,0.00013161893429325982,test
GPAB3261_jpg.rf.8999c48d44cc28e7c338a83f1c9f0ff3.jpg,lcc,915583,8732,111098,0.8842684030430369,0.938580089349235,0.990553004116562,0.891789173073233,test
GPAB3266_jpg.rf.8a9ceca39439e1caada154d49866ef8d.jpg,lcc,1037997,1241,1816,0.9970635528992733,0.9985296175995683,0.9988058558289824,0.998253532125488,test
GPAB3270_jpg.rf.e0b91e356fe900e9f8f67900f88a75b3.jpg,lcc,955199,83508,754,0.918936833608957,0.9577562090782389,0.9196038921466785,0.9992112582940793,test
GPAB3276_jpg.rf.a8a21ae6b31115095960af1c82759954.jpg,lcc,4300,4524,891603,0.0047755120626102945,0.009505629875089391,0.4873073436083409,0.004799626745306132,test
GPAB3279_jpg.rf.e80fecf07458b621fb3eb07d30d469f8.jpg,lcc,329907,56950,409527,0.4142561879696227,0.5858290619386997,0.8527879810886193,0.44616152354368344,test
GPAB3580_jpg.rf.ffad78ff6b840b81c294748dc1370522.jpg,lcc,327957,53911,536220,0.3572173909254886,0.5263967192196108,0.8588229440539663,0.3795021158859817,test
GPAB3671_jpg.rf.ada0ddbaf3cc43539c7fefb5a1af2779.jpg,lcc,406659,42915,233198,0.5955999953132232,0.7465530171254535,0.9045429673424175,0.6355466924640975,test
GPAB4087_jpg.rf.0b3c644eb44aee30141ba3ed42989ad1.jpg,lcc,222838,121329,56326,0.5564092256294118,0.7149909117306856,0.6474705593505479,0.7982332965568626,test
GPAB4427_jpg.rf.d641d79fb8b16c710f5704f22c6c1f40.jpg,lcc,362603,62064,16926,0.8211248819614442,0.9017776760889137,0.8538525479964302,0.9554026174547926,test
GPAB4438_jpg.rf.7c5e910cd083c00029efa53e83f0c2a1.jpg,lcc,471667,106160,28454,0.7779676420669623,0.8751201356651712,0.8162771902316783,0.9431057684040463,test
GPAB4447_jpg.rf.aeeafd0ada2ec9d0aaebd6965fb0895c.jpg,lcc,264720,88178,95528,0.5903315151217815,0.7424005743564431,0.7501317661193886,0.7348271190957341,test
GPAB4505_jpg.rf.13a1db335485f434ce177e813406f6e1.jpg,lcc,157833,102138,103218,0.43457538636908055,0.6058592535439962,0.6071177169761243,0.6046059965294138,test
GPAB4541_jpg.rf.e77dc1d8b513409bfb6fe75f8bc01f13.jpg,lcc,276276,90954,97483,0.5945088689147926,0.745695280226832,0.7523241565231599,0.7391822002948424,test
GPAB4592_jpg.rf.974ab00ec7fa04dcc551ce9db859dc81.jpg,lcc,298186,9629,662,0.9666393280536312,0.983036710661438,0.9687182236083361,0.9977848270692794,test
GPAB4624_jpg.rf.171cc1916947444aa4cda7c4944883bc.jpg,lcc,569500,68511,18575,0.8673654327079773,0.9289723559358806,0.8926178388773861,0.9684138927857842,test
GPAB4631_jpg.rf.dd22940b64b82a91d566f7fa67cb397c.jpg,lcc,95557,170348,41557,0.31079287846953446,0.4742059307377568,0.35936518681483987,0.6969164344997594,test
GPAB4668_jpg.rf.9b64fc78be54147de88dae3e766fc32a.jpg,lcc,208120,119559,33808,0.5757330139119803,0.7307494465482341,0.6351337742119574,0.8602559439171985,test
GPAB4701_jpg.rf.a45eb667fac3084a3428071bc71fd11e.jpg,lcc,172761,116010,24445,0.5515714395177769,0.7109842646874235,0.598262983471332,0.8760433252537955,test
GPAB4716_jpg.rf.fdcbb2188944973f7e718fc2ef62b363.jpg,lcc,338607,81554,78186,0.6794602957377088,0.8091412431268624,0.8058982152079798,0.8124104771433301,test
GPAB4717_jpg.rf.127dd27685f604288918bf70319f14a7.jpg,lcc,231853,161674,42176,0.5321354225240588,0.6946323604311848,0.5891666899602823,0.846089282521193,test
GPAB4744_jpg.rf.3dbb7c6843fe2207f57c096097fc8c0e.jpg,lcc,236601,81911,175191,0.47923751729278535,0.6479520857067742,0.7428322951725523,0.5745643431635389,test
GPAB4749_jpg.rf.e8a97dea10ca41981c87fdee4739cba3.jpg,lcc,299171,103089,46842,0.6661537913436146,0.7996306160986699,0.743725451200716,0.8646235835069781,test
GPAB4755_jpg.rf.4adad876a08bd71ca5759c87a32c3b43.jpg,lcc,164906,183490,5445,0.46604548370595833,0.6357858455085041,0.47332920010562696,0.9680365832897958,test
GPAB4776_jpg.rf.211c5a333604278aded2096234325892.jpg,lcc,144321,95583,21620,0.5518461020785855,0.7112124086781899,0.601578131252501,0.8697127292230371,test
GPAB4791_jpg.rf.fe0bb824fa68257505c69f67ea1c5da5.jpg,lcc,63097,303678,9433,0.16771838982690426,0.28725828296969075,0.17203189966600776,0.8699434716668965,test
GPAB4794_jpg.rf.373be7edf4a54e3ac24fa4d08b0464b7.jpg,lcc,68478,177892,3137,0.2744532217532975,0.4306995613000613,0.277947802086293,0.9561963275850032,test
GPAB4796_jpg.rf.0f42056b81b3aec69c254fcdf2e7fc31.jpg,lcc,56350,225825,20115,0.18641040060868702,0.3142426946241356,0.19969876849472845,0.7369384685803962,test
GPAB4890_jpg.rf.de3c1c5f1753fbe3dbfcdaa09e3628b2.jpg,lcc,117370,69793,111879,0.39248667411266647,0.5637205459977138,0.6271004418608379,0.5119760609642791,test
GPAB5226_jpg.rf.f2ca7f8c573d5d5c1b5f8e5eac9c6320.jpg,lcc,470150,115541,21744,0.7739922790092767,0.8725993773113025,0.8027270352455476,0.9557953542836465,test
GPAB5248_jpg.rf.e6a7d848114e0c62c755ad295d87f35f.jpg,lcc,155663,130909,242307,0.29432630147916633,0.45479459258891347,0.5431898440880477,0.391142548433299,test
GPAB5307_jpg.rf.4d7d182d23541594f3ab8ffa499acae2.jpg,lcc,247932,72207,10537,0.7497731918857129,0.8569947183585432,0.7744510978043913,0.9592330221419203,test
GPAB5308_jpg.rf.115bcdb8bbdc8ee1e2920379b038f344.jpg,lcc,266961,66398,6615,0.7852394594880785,0.8797021097811133,0.8008213367570697,0.975820247390122,test
GPAB5332_jpg.rf.39ed198ee533269eccb7c8a2b4905b87.jpg,lcc,95357,195938,3941,0.3229856792532076,0.4882678389013628,0.327355430062308,0.9603113859292232,test
GPAB5333_jpg.rf.2fb14ea874aaf0bdc6acefaa46ae3b24.jpg,lcc,73284,123644,7599,0.35830966082717686,0.5275817012285331,0.3721360090997725,0.9060494788768962,test
GPAB5335_jpg.rf.6bf5e9d0887602d1badfe856c236a338.jpg,lcc,261752,130512,9700,0.6511826929774805,0.7887469941963129,0.6672852976566802,0.9642662422822451,test
GPAB5338_jpg.rf.ccf17be954dbf5bad62d1985c2c414ce.jpg,lcc,21001,58391,179325,0.08117363760402292,0.1501583737907464,0.26452287384119305,0.10483412038377445,test
GPAB5468_jpg.rf.4283e52525152382f8e24a20d09d9eb9.jpg,lcc,177900,307355,10030,0.3591871346800327,0.5285322756745917,0.36661136928006927,0.9466290640131964,test
GPAB5497_jpg.rf.0ffa6911ae7ba47037807745fe6d0550.jpg,lcc,312925,127736,11667,0.691809925540758,0.8178341019244616,0.710126378327104,0.9640564154384581,test
GPAB5519_jpg.rf.f4dccd4d27203da8024b20f802d49292.jpg,lcc,603213,48974,67909,0.8376841421143848,0.9116736907252955,0.9249080401786605,0.8988127344953675,test
GPAB5827_jpg.rf.7cc4d07d38d46d7c26b93ba7539d1662.jpg,lcc,345504,88416,60017,0.699490015933206,0.8231763757071671,0.7962389380530973,0.8520002663240621,test
GPAB5892_jpg.rf.546c74522ae889052219499406c99537.jpg,lcc,546150,80807,14961,0.8508096049651201,0.919391819323473,0.8711123729378569,0.973336826403332,test
GPAB5933_jpg.rf.4c244c05d951f1eeef907e6435a977a1.jpg,lcc,338829,149477,61552,0.6162118219613064,0.7625384415435356,0.6938866202749915,0.8462664312242589,test
GPAB6218_jpg.rf.cbf157f68419fd36fb92aad2909ab5ec.jpg,lcc,133945,178132,12811,0.4122805397552387,0.5838507692341223,0.42920497184989603,0.9127054430483251,test
GPAB6227_jpg.rf.571570ca77f0db566886fcf2519c6b6b.jpg,lcc,44872,106637,8780,0.2799443505168789,0.43743206554852043,0.2961672243893102,0.8363527920673973,test
GPAB6667_jpg.rf.2a5460ac13ba5fc91010686eb1f3313c.jpg,lcc,168240,158415,153034,0.3507272420255624,0.5193161596409483,0.5150388024062084,0.5236651580893568,test
GPAB6678_jpg.rf.4fa0cceb63bfe1804bdd651c2a3fef64.jpg,lcc,191377,125261,26995,0.5569226471264401,0.7154146651464459,0.6044031354417347,0.876380671514663,test
GPAB6684_jpg.rf.0736c8590fcf6864ecebf96c7bd09b8f.jpg,lcc,185326,162632,8669,0.5196634018175853,0.6839190852343284,0.5326102575598204,0.9553132812701358,test
GPAB6691_jpg.rf.e53cc0d0f407655cd9ee813792227553.jpg,lcc,229136,258962,23404,0.44796696787109336,0.6187530210440189,0.4694467094722781,0.9073255721865843,test
GPAB6696_jpg.rf.7b1873494355502f46e4f7212e94cfcf.jpg,lcc,127942,90046,20370,0.5367640272195605,0.6985640185640186,0.5869222159017927,0.8626544042289228,test
GPAB6700_jpg.rf.f7961569fdb6334ea3abacfaa8f67f96.jpg,lcc,12644,158329,353,0.07380082415978895,0.13745719410773496,0.07395319728846075,0.9728398861275679,test
GPAB6706_jpg.rf.9f01d89475c6a9d588cbb65cc6f65da0.jpg,lcc,323610,137787,82789,0.5946679995442735,0.7458204462800013,0.701369969895773,0.7962864081850595,test
GPAB6717_jpg.rf.d75823f43240ef0ce9f9964a1c4519d3.jpg,lcc,36224,127014,7225,0.21250359315511283,0.3505203520298809,0.22190911429936658,0.8337130889088357,test
GPAB6735_jpg.rf.20b7c5c450a55f6155703cf2bbbe373f.jpg,lcc,130587,165605,14723,0.42000868404547864,0.5915579091374444,0.4408863169835782,0.8986786869451517,test
GPAB6739_jpg.rf.4d32d55f2ea6573a4c99327645b6c1e2.jpg,lcc,204877,231704,5145,0.46381014475036564,0.6337025964927475,0.46927603354245834,0.975502566397806,test
GPAB6809_jpg.rf.e379cb9b5655b5b9c1ab48d1da37d5cf.jpg,lcc,275738,159570,89163,0.525744988760103,0.6891649556553351,0.6334319608185469,0.7556515328815213,test
GPAB6810_jpg.rf.942a61223106aacf8e8c96d03620647b.jpg,lcc,70366,122450,11882,0.3437551905734301,0.511633656167292,0.36493859430752634,0.8555344810816069,test
GPAB6822_jpg.rf.b99bfee0fa8e636686edfa07726c9c29.jpg,lcc,225975,125261,80397,0.5235350401846013,0.6872635369399399,0.643370838980059,0.7375837217500294,test
GPAB6885_jpg.rf.be97c790ae34175e4f797ccc4b6c5bfc.jpg,lcc,175660,65628,742698,0.17851880006422854,0.3029545223283657,0.7280096813766121,0.19127616898856437,test
GPAB6921_jpg.rf.7d23b8ba81f4b7b036919eb82f4b2115.jpg,lcc,316168,72423,10381,0.7924566134966865,0.8842128813938529,0.8136266665980427,0.9682099776756321,test
GPAB6931_jpg.rf.5fe64cd601f36dfacddfb1c7ad0ca2ea.jpg,lcc,156442,188408,27360,0.42030574138255283,0.5918524851887442,0.45365231259968103,0.8511441660047224,test
GPAB6951_jpg.rf.fd609cc90f60eda0e6252f5f464ff693.jpg,lcc,265988,235416,14954,0.5151232284577755,0.679975356172333,0.5304863942050722,0.9467719315730649,test
GPAB6980_jpg.rf.fc99a764c38c296eeaa04df2539d9919.jpg,lcc,199941,161873,39167,0.49862961087931845,0.6654474291172565,0.5526071406855456,0.8361953594191746,test
GPAB7022_jpg.rf.ef80630b7a7d3048fbaa5f24c5ae6cf6.jpg,lcc,214402,86274,467468,0.27911693640775687,0.4364212973234841,0.7130665566922535,0.31443236980656136,test
GPAB7027_jpg.rf.5bf488c10f515218c4a6f6359ff04865.jpg,lcc,158403,403838,6827,0.278355135062945,0.4354895246683373,0.28173505667498455,0.9586818374387218,test
GPAB7050_jpg.rf.5d195395bfbe8803ccd8968785d9d541.jpg,lcc,379538,193583,25569,0.6339474519367285,0.7759704281619418,0.6622301398832009,0.9368833419318847,test
GPAB7059_jpg.rf.9d98a90bf8301b908be647a4c522fe68.jpg,lcc,391967,99451,197623,0.5688587471572809,0.725187972706955,0.7976244256417144,0.6648128360386031,test
GPAB7079_jpg.rf.909e521c3f586cbc8b357fbd01b9cb3a.jpg,lcc,176685,161239,26346,0.48503857029126746,0.6532336331118115,0.5228542512517608,0.8702365648595535,test
GPAB7081_jpg.rf.2159b20d8b296fd86124587d2ea73ea6.jpg,lcc,170825,175488,30533,0.45330187928225324,0.6238234268383755,0.49326765094004554,0.8483646043365548,test
GPAB7090_jpg.rf.5a202a153d5630556c96afc11f25bef5.jpg,lcc,171285,296720,36382,0.3395904335361538,0.5070063581145882,0.3659896795974402,0.8248060597013488,test
