image,accuracy,coral_cover,coral_cover_pred,pct_bleached_true,pct_bleached_pred,cover_true__branching_acropora,cover_pred__branching_acropora,cover_true__finger_acropora,cover_pred__finger_acropora,cover_true__finger_porites,cover_pred__finger_porites,cover_true__knob_porites,cover_pred__knob_porites,cover_true__mounding_,cover_pred__mounding_,cover_true__oddball,cover_pred__oddball,cover_true__pocillopora_,cover_pred__pocillopora_,cover_true__table_acropora,cover_pred__table_acropora,cover_healthy_true__branching_acropora,cover_healthy_pred__branching_acropora,cover_healthy_true__finger_acropora,cover_healthy_pred__finger_acropora,cover_healthy_true__finger_porites,cover_healthy_pred__finger_porites,cover_healthy_true__knob_porites,cover_healthy_pred__knob_porites,cover_healthy_true__mounding_,cover_healthy_pred__mounding_,cover_healthy_true__oddball,cover_healthy_pred__oddball,cover_healthy_true__pocillopora_,cover_healthy_pred__pocillopora_,cover_healthy_true__table_acropora,cover_healthy_pred__table_acropora,image_id,filename,DateTimeUTC,DateTimeLocal,latPhoto,lonPhoto,NorthPhoto_UTM,EastPhoto_UTM,Depth_WaterSurface,HoboTempPhoto,photo_tide,accuracy_cropped,tp_lcc,fp_lcc,fn_lcc,tn_lcc,iou_lcc,specificity_lcc,balanced_acc_lcc
data/train\GPAB3412_jpg.rf.aabe456f2f3adad085609422103a52ae.jpg,0.9228878021240234,0.9273999804118505,0.9426710554363836,0.0079428026033034,0.0,0.0,0.0,0.0,0.0,0.9273999804118505,0.9426710554363836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919457177808547,0.9426710554363836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GPAB3412,GPAB3412.JPG,2024-10-03 23:40:31.535,2024-10-04 11:40:31.535,7.1824871547,171.11920221685,793923.9783674488,513160.8353551912,-1.740642492948766,32.47910717285156,-0.6319488333333334,0.9223598727154361,0.896215454281835,0.04645560115454861,0.031184526130015433,0.026144418433600936,0.9202755226193974,0.36011585922310785,0.6632450512480206
data/train\GPAB3413_jpg.rf.d71936d8b4efe613f0112d09b364d35d.jpg,0.0483856201171875,0.9469516422358912,0.0481493999688894,0.0,0.0304739756069925,0.0,0.0304739756069925,0.0,0.0,0.9469516422358912,0.0056671205228115,0.0,0.0,0.0,0.0050804362396129,0.0,0.0054021043817922,0.0,0.00152576321768,0.0,0.0,0.0,0.0,0.0,0.0,0.9469516422358912,0.0056671205228115,0.0,0.0,0.0,0.0050804362396129,0.0,0.0054021043817922,0.0,0.00152576321768,0.0,0.0,GPAB3413,GPAB3413.JPG,2024-10-03 23:40:33.537,2024-10-04 11:40:33.537,7.18249931603,171.11918360712,793925.3222392641,513158.7803462891,-1.773536457409007,32.46821476367187,-0.6318821000000001,0.04187062987423256,0.018485836039506598,0.029663563929382804,0.9284658061963846,0.023384793834725963,0.01892847451361331,0.44082031603525995,0.23017086554217622
data/train\GPAB3414_jpg.rf.79f5f83a7d2e3362e7ffb0a7840a4535.jpg,0.2320566177368164,0.853302043504896,0.0892806732178144,0.0,0.006508258709525,0.0,0.0423862591051288,0.0,0.0028364408716342,0.853302043504896,0.0066743738993668,0.0,0.0,0.0,0.0283989760390841,0.0,0.0089846233026004,0.0,0.0,0.0,0.0,0.0,0.0423862591051288,0.0,0.0028364408716342,0.853302043504896,0.0066743738993668,0.0,0.0,0.0,0.021890717329559,0.0,0.0089846233026004,0.0,0.0,0.0,0.0,GPAB3414,GPAB3414.JPG,2024-10-03 23:40:35.539,2024-10-04 11:40:35.539,7.18250852007,171.11917022070998,793926.3393397228,513157.302117723,-2.0790131098393303,32.45103744726562,-0.6318153666666668,0.22679908511819144,0.08469090092045095,0.004589772297363445,0.7686111425844451,0.14210818419774052,0.09871979119098143,0.9687127727814215,0.5339817808012217
data/train\GPAB3415_jpg.rf.90f875249c32b02ae81d4b3bce2a27ef.jpg,0.6879158020019531,0.5802893284913476,0.2963648619323517,0.0,0.0087080847206672,0.0,0.0800271929605567,0.0,0.0,0.5802893284913476,0.2104247363761539,0.0,0.0,0.0,0.0,0.0,0.005912932595641,0.0,0.0,0.0,0.0,0.0,0.0713191082398895,0.0,0.0,0.5802893284913476,0.2104247363761539,0.0,0.0,0.0,0.0,0.0,0.005912932595641,0.0,0.0,0.0,0.0,GPAB3415,GPAB3415.JPG,2024-10-03 23:40:37.541,2024-10-04 11:40:37.541,7.182523715170001,171.11914722647,793928.0184619031,513154.7629377739,-2.3298229964261026,32.43386013085937,-0.6317486333333334,0.6857791954647673,0.28121669294423324,0.015148168988118438,0.2990726355471144,0.40456250252053394,0.47228583039302313,0.9639080680658696,0.7242613444873147
data/train\GPAB3481_jpg.rf.e4fc253b7043c340198c9e586f1f566a.jpg,0.8206958770751953,0.8211294680665152,0.6610097883135564,0.0,0.0,0.0,0.0,0.0,0.0,0.6272960864029437,0.4915934191499127,0.1949308941606189,0.1672280655934153,0.0,0.0021883035702283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6272960864029437,0.4915934191499127,0.1949308941606189,0.1672280655934153,0.0,0.0021883035702283,0.0,0.0,0.0,0.0,0.0,0.0,GPAB3481,GPAB3481.JPG,2024-10-03 23:42:49.673,2024-10-04 11:42:49.673,7.18244700313,171.11902497977002,793919.5346201229,513141.2681530023,-17.5190337743286,32.20114696191406,-0.6271721166666668,0.819468316168097,0.6508037862740843,0.010206002039472084,0.1703256817924309,0.1686645298940127,0.7828413554772458,0.942941959588585,0.867756712789912
data/train\GPAB3580_jpg.rf.ffad78ff6b840b81c294748dc1370522.jpg,0.8426570892333984,0.82978570180307,0.7101885263374194,0.1901778872836421,0.4690680073666806,0.0335235816355336,0.0268453669225288,0.7963504588812094,0.6655265851517985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144885092457986,0.0,0.0033280650172932,0.0335235816355336,0.0268453669225288,0.6061725715975672,0.196458577785118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144885092457986,0.0,0.0033280650172932,GPAB3580,GPAB3580.JPG,2024-10-03 23:46:07.871,2024-10-04 11:46:07.871,7.18182117425,171.11960703218,793850.3674514771,513205.5493382917,-1.7004513139112614,32.000917968749995,-0.6213935500000001,0.8415798802818389,0.6907770542111642,0.019411472126255158,0.1390086475919058,0.15080282607067486,0.8134471892020857,0.8859586278480731,0.8592175382692807
data/train\GPAB3586_jpg.rf.c59c039c860f1f9b98ea9f314e7dca24.jpg,0.9872455596923828,0.2331364276208272,0.2274865907593864,0.2058368844856094,0.1914002262239232,0.0043718061234091,0.0189697785578897,0.228764621497418,0.1999902059252232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085266062762735,0.0,0.0,0.0043718061234091,0.0041307950676271,0.0229277370118085,0.031955569467836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GPAB3586,GPAB3586.JPG,2024-10-03 23:46:19.883,2024-10-04 11:46:19.883,7.18181712374,171.119569689,793849.9186013414,513201.42647091154,-1.7133484627766404,32.000917968749995,-0.6219941500000001,0.9871582396014772,0.22389062899084544,0.0035959617685409617,0.00924579862998176,0.7632676106106319,0.9457541047439814,0.9953108194233499,0.9778262506129967
data/train\GPAB3587_jpg.rf.25c7a80ed8216118dd3cb579f5aa563d.jpg,0.8999481201171875,0.4908089329643592,0.4194658196392323,0.4692091572678756,0.3111078250816653,0.0,0.0,0.4590636480432015,0.381918025514525,0.0,0.0,0.0,0.0,0.0058293948990154,0.0065274627777148,0.0,0.0035825189208081,0.0262231551131791,0.0274378124261843,0.0,0.0,0.0,0.0,0.0,0.081285059426989,0.0,0.0,0.0,0.0,0.0058293948990154,0.0065274627777148,0.0,0.0035825189208081,0.0159969888021078,0.016962953432055,0.0,0.0,GPAB3587,GPAB3587.JPG,2024-10-03 23:46:21.885,2024-10-04 11:46:21.885,7.18181851335,171.11956317425,793850.0720317789,513200.7071505945,-1.715497987587537,32.000917968749995,-0.6220942500000001,0.8992631399035572,0.4047689462535743,0.014696873385658005,0.08603998671078489,0.49449419364998276,0.800720666645139,0.9711368200718469,0.8979172071624084
data/train\GPAB3590_jpg.rf.a50fd703628d75dc3f8bdc270e10fd2a.jpg,0.970219612121582,0.3103665480495388,0.3201462197751972,0.1238595184003779,0.1530314581841017,0.1111464252587268,0.1226515825112391,0.1924641316016385,0.1920003533548546,0.0,0.0,0.0,0.0,0.0,0.0,0.0069835593972227,0.0054942839091033,0.0,0.0,0.0,0.0,0.1111464252587268,0.1226515825112391,0.0735621434044588,0.0444631790798562,0.0,0.0,0.0,0.0,0.0,0.0,0.0020942036360982,0.0,0.0,0.0,0.0,0.0,GPAB3590,GPAB3590.JPG,2024-10-03 23:46:27.891,2024-10-04 11:46:27.891,7.181824976080001,171.11955750937,793850.7863081004,513200.0815163858,-1.6197555147400555,31.979935387695317,-0.6223945500000001,0.9700157281318474,0.30026424797829165,0.01988197179690554,0.010102300071247128,0.6697514801535557,0.9092069454782281,0.9711702329104335,0.9693103276051718
data/train\GPAB3591_jpg.rf.9e62f22fe7bdeccd173ff1e1d01228c6.jpg,0.9086236953735352,0.2873888804604367,0.2151383749133416,0.195863251671234,0.1008040743351071,0.0473255454435467,0.047202639407132,0.2053135736274372,0.1565976536469485,0.0,0.0,0.0,0.0,0.0286716738073793,0.0,0.0,0.0,0.0070277287540592,0.011338081859261,0.0,0.0,0.0473255454435467,0.047202639407132,0.0244218135169754,0.0671316611711024,0.0,0.0,0.0,0.0,0.0197859514559564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GPAB3591,GPAB3591.JPG,2024-10-03 23:46:29.893,2024-10-04 11:46:29.893,7.18182767436,171.11955251909998,793851.0844528315,513199.5304730633,-1.625710353361013,31.971346729492183,-0.6224946500000001,0.9079981103196901,0.2052626828467342,0.009875692066607378,0.08212619761370249,0.7027354274729558,0.690505030928501,0.9861415408827912,0.850187375854025
data/train\GPAB3596_jpg.rf.622852fcf571639a210332332c8070c8.jpg,0.9116172790527344,0.4764385287379278,0.4433076702968757,0.4538545445467167,0.3916199207640146,0.0253071210605254,0.0409939641613679,0.4530297298179646,0.3943584208878808,0.0,0.0054539553659047,0.0,0.0,0.0,0.0013164388744111,0.0,0.0011848910073109,0.0,0.0,0.0,0.0,0.0,0.0,0.022583984191211,0.05050285852555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011848910073109,0.0,0.0,0.0,0.0,GPAB3596,GPAB3596.JPG,2024-10-03 23:46:39.903,2024-10-04 11:46:39.903,7.18184347649,171.11953669868998,793852.8308852384,513197.78331831016,-1.6554845464658012,31.92840343847656,-0.6229951500000002,0.91101218882208,0.4153791939284417,0.027928476368433985,0.06105933480948611,0.4956329948936382,0.8235653595953324,0.9466567386994483,0.9092494471735196
data/train\GPAB3605_jpg.rf.5ac2aa8438d68ded3aa8d984a7d541ea.jpg,0.9165420532226562,0.5725385665699422,0.5374969033440044,0.2562571655179433,0.2106292597023753,0.0498067110536696,0.0152153832267827,0.3873076472519938,0.3866719925949113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1356258509802716,0.1356095275223103,0.0064708107765549,0.004829823149736,0.1749797877182302,0.1864282929695827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1356258509802716,0.1356095275223103,GPAB3605,GPAB3605.JPG,2024-10-03 23:46:57.921,2024-10-04 11:46:57.921,7.18187017132,171.11950278196,793855.7809588568,513194.0378721418,-1.891983843264481,31.958017578125,-0.62389605,0.9159706792286878,0.5130030745713172,0.024493828772687132,0.059535491998624956,0.4029676046573707,0.8592550062160551,0.9426993247644764,0.9193571019899314
data/train\GPAB3605_jpg.rf.f4da4dd3d31a95d97b751dc27409bdec.jpg,0.9100885391235352,0.5725385665699422,0.5379952489135298,0.2562571655179433,0.1998672998888084,0.0498067110536696,0.0124884055438304,0.3873076472519938,0.386550046761906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031408253524426,0.0,0.0,0.1356258509802716,0.1358159712553507,0.0064708107765549,0.0022401545543407,0.1749797877182302,0.1969309978625872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031408253524426,0.0,0.0,0.1356258509802716,0.1358159712553507,GPAB3605,GPAB3605.JPG,2024-10-03 23:46:57.921,2024-10-04 11:46:57.921,7.18187017132,171.11950278196,793855.7809588568,513194.0378721418,-1.891983843264481,31.958017578125,-0.62389605,0.9094729827566672,0.5100033991200696,0.027991849793460144,0.06253516744987253,0.3994695836365977,0.8492549007067252,0.9345160812079665,0.9126458527958166
data/train\GPAB3663_jpg.rf.e62d33ea7902a680b354db04cec4a201.jpg,0.7667779922485352,0.7134849046421994,0.5091219323901576,0.4932152027085418,0.4853713010564158,0.0,0.0,0.5614875855301187,0.5091219323901576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1519973191120807,0.0,0.0,0.0,0.0688148977479389,0.0237506313337417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1519973191120807,0.0,GPAB3663,GPAB3663.JPG,2024-10-03 23:48:54.000,2024-10-04 11:48:54.000,7.18186734,171.119547836,793855.4692604651,513199.0122777466,-1.7065851397937255,31.786416015625,-0.6191000000000002,0.7651812960057458,0.49389406651905143,0.015227865871106139,0.21959083812314795,0.2712872294866945,0.6777623317499324,0.9468514360400818,0.8195396044565948
data/train\GPAB3671_jpg.rf.ada0ddbaf3cc43539c7fefb5a1af2779.jpg,0.7415580749511719,0.6143928729862134,0.439330507774767,0.103226667537251,0.2402150471555894,0.0,0.0,0.4328750602527639,0.4324026401752947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043017112745163,0.0,0.0026261563249558,0.1815178127334494,0.0,0.0,0.0,0.3301380964543529,0.1921875930197052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043017112745163,0.0,0.0026261563249558,0.1815178127334494,0.0,GPAB3671,GPAB3671.JPG,2024-10-03 23:49:10.000,2024-10-04 11:49:10.000,7.181869566,171.119544941,793855.7152561134,513198.6925825554,-1.6247117974602123,31.816446289062497,-0.6193333333333335,0.7397887168417757,0.39675604880137816,0.04257445897338885,0.2176368241848352,0.3430326680403978,0.6039205140047592,0.8895910993578013,0.7676801942166647
data/train\GPAB3676_jpg.rf.cf29c1b5e8ed14be8d55b94129a9427f.jpg,0.9110097885131836,0.5785696041849505,0.5832582774334915,0.1659826817713064,0.2888147825235297,0.0,0.0,0.57241085951648,0.5739721502603111,0.0,0.0,0.0,0.0,0.0026933705636201,0.0,0.0036775790583477,0.0036891014992616,0.0,0.0055970256739187,0.0,0.0,0.0,0.0,0.4075727402092859,0.2907543934107001,0.0,0.0,0.0,0.0,0.0026933705636201,0.0,0.0036775790583477,0.0036891014992616,0.0,0.0,0.0,0.0,GPAB3676,GPAB3676.JPG,2024-10-03 23:49:20.000,2024-10-04 11:49:20.000,7.181872391,171.119543633,793856.0275155021,513198.5480875032,-1.7041007584351475,31.7992861328125,-0.6196666666666668,0.9104005392502348,0.5361142104343384,0.04714406699915308,0.042455393750612136,0.3742863288158964,0.8568043741473528,0.8881332066521302,0.9073766411819075
data/train\GPAB3709_jpg.rf.a45e2057dad709053cf0cfe214794ee1.jpg,0.8603229522705078,0.50173316715413,0.5814415725827359,0.0629077263727548,0.2239088728556257,0.0,0.0,0.5001728366137083,0.3654745421270042,0.0,0.2134186506069445,0.0,0.0,0.0,0.0,0.0015632111506501,0.0025483798487871,0.0,0.0,0.0,0.0,0.0,0.0,0.4372804734955053,0.1415656692713784,0.0,0.2134186506069445,0.0,0.0,0.0,0.0,0.0015632111506501,0.0025483798487871,0.0,0.0,0.0,0.0,GPAB3709,GPAB3709.JPG,2024-10-03 23:50:26.129,2024-10-04 11:50:26.129,7.181876390779999,171.11954049554998,793856.4695913475,513198.2015727621,-1.7783400108252807,31.786416015625,-0.6205645166666667,0.8593666882392366,0.4712707139880512,0.11017085859468467,0.030462453166078762,0.38809597425118536,0.7701709649831702,0.7788918480376475,0.8590886991428361
data/train\GPAB3732_jpg.rf.17cb4bb5e9fdf6d4fc4f7156adfc86f8.jpg,0.6928548812866211,0.473753800004993,0.2472312534687348,0.0141802839513522,0.0047990966406323,0.0,0.0,0.0,0.0,0.2133610384023751,0.0533248963460419,0.2294021965613195,0.1670360249115172,0.0171597951310005,0.0103471519406671,0.0141101891024594,0.0165231802705085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2133610384023751,0.0533248963460419,0.2294021965613195,0.1670360249115172,0.0029977550444286,0.0055480553000347,0.0141101891024594,0.0165231802705085,0.0,0.0,0.0,0.0,GPAB3732,GPAB3732.JPG,2024-10-03 23:51:12.175,2024-10-04 11:51:12.175,7.181966355499999,171.119545339,793866.4151174838,513198.7337338629,-13.710155610539246,31.74705490722656,-0.6197970833333335,0.6907520889225174,0.20586857119812263,0.04136268227061218,0.2678852288068704,0.4848835177243948,0.3996544049389897,0.9214005112606901,0.6779740497360102
data/train\GPAB4073_jpg.rf.6886e5e5c27978f16dcfe556ec6fc71c.jpg,0.8554973602294922,0.3500844018796942,0.258263990643778,0.0369659108585562,0.0581672021401013,0.2174419028927088,0.1526733023123618,0.0881197872957407,0.0714132081740195,0.0,0.0,0.0064343230469942,0.0024552401180666,0.0130818112508953,0.0076038507997534,0.0094580035834791,0.0018973619371527,0.0017926997655183,0.0,0.0145720469424242,0.0222210273024237,0.2111756154423753,0.1235330492411512,0.0727632541677629,0.0640753337186949,0.0,0.0,0.0064343230469942,0.0024552401180666,0.0002534937001054,0.0,0.007487666187205,0.0,0.0017926997655183,0.0,0.0145720469424242,0.0100331654257637,GPAB4073,GPAB4073.JPG,2024-10-04 00:02:34.857,2024-10-04 12:02:34.857,7.176162150150001,171.12652209925,793224.9806781523,513969.2004996764,-3.8304323253447055,31.185810546875,-0.6010952500000001,0.8545080589872158,0.23142822575534405,0.02683576488843392,0.11865617612435014,0.6230798332318719,0.6139979925714957,0.9587088462470379,0.8098864669860071
data/train\GPAB4076_jpg.rf.c94e7dec6537b171e7a7ec59e4ff64dd.jpg,0.8556337356567383,0.366872598291222,0.2684584702423361,0.0747796813276924,0.0339575935766232,0.1927579538449425,0.1869026334538708,0.0087906622138833,0.0103394703133911,0.0252715935343743,0.0,0.09963070576871,0.0475367901936346,0.0094964117198587,0.0042498602904039,0.0019376904803513,0.0013682898585236,0.0,0.0,0.0299160974260787,0.0180614261325119,0.1376067506140501,0.1667277996170708,0.0087906622138833,0.0086927214661153,0.0252715935343743,0.0,0.09963070576871,0.0475367901936346,0.0010763880220385,0.0027893909045692,0.0019376904803513,0.0013682898585236,0.0,0.0,0.0187594940112113,0.0073858846257991,GPAB4076,GPAB4076.JPG,2024-10-04 00:02:40.863,2024-10-04 12:02:40.863,7.17613304455,171.12656933383,793221.7645618921,513974.4165268224,-4.259482329383644,31.185810546875,-0.6005947500000001,0.854645368074773,0.2449882183041655,0.023470251938170594,0.12188437998705648,0.6096571497706074,0.6276231732186037,0.9629296538503536,0.8153521483621609
data/train\GPAB4077_jpg.rf.c9ad90251943ebe0b020904f23bbbbbd.jpg,0.9125595092773438,0.2251196893549929,0.1775108839056465,0.0755852919882548,0.0587462047960239,0.0596180694918411,0.0543743986726148,0.0199703105105785,0.0184282238349371,0.0085534919717392,0.0,0.1005640234827345,0.078274821738237,0.011437943013848,0.0029766305694198,0.004929684304323,0.0049085598293142,0.0,0.0,0.0202391674652358,0.0185482492611234,0.0103970825179606,0.0101272653598938,0.0156935645247089,0.0171281084184873,0.0085534919717392,0.0,0.1005640234827345,0.078274821738237,0.0,0.001527683624499,0.0014575887756062,0.0049085598293142,0.0,0.0,0.013061646979296,0.006798240139191,GPAB4077,GPAB4077.JPG,2024-10-04 00:02:42.865,2024-10-04 12:02:42.865,7.1761243938,171.1265882109,793220.8088171581,513976.5009959153,-5.048632712043547,31.185810546875,-0.6004279166666667,0.9119608697906565,0.15729572152564797,0.02021516237999854,0.06782396782934494,0.7546651482650085,0.6411470706801877,0.9739118905174252,0.8363161499931976
data/train\GPAB4087_jpg.rf.0b3c644eb44aee30141ba3ed42989ad1.jpg,0.8839054107666016,0.2680542246069407,0.1924746938391429,0.0815942449248448,0.0727094827768314,0.0607415074809447,0.0639015369015772,0.0059023703581366,0.0014758326403865,0.0,0.0117778550208076,0.0227088106344448,0.0059791866308958,0.0013212398914586,0.0167853158012993,0.004236417442671,0.0,0.0,0.0,0.1733474419220967,0.0925549668441762,0.0311970087743387,0.0,0.0055038859431982,0.0,0.0,0.0117778550208076,0.0227088106344448,0.0059791866308958,0.0,0.0167853158012993,0.0001872396648506,0.0,0.0,0.0,0.1291031892196043,0.0852228536093085,GPAB4087,GPAB4087.JPG,2024-10-04 00:03:02.885,2024-10-04 12:03:02.885,7.175950583900001,171.12678973660002,793201.6006902149,513998.7566307257,-6.36859841827768,31.22821758300781,-0.5988557500000001,0.8831105981491119,0.17181975829759777,0.020654935541545127,0.09623446630934296,0.7112908398515141,0.5951309553504615,0.9717807845390551,0.8063847969921996
data/train\GPAB4093_jpg.rf.24dd5cf3a470f49ab60fa436ea11fdfa.jpg,0.8604745864868164,0.3883417863240149,0.3635522149012046,0.2577973317867657,0.2128310061203365,0.168935307255489,0.1634832722964032,0.0216353032226346,0.0034029608832335,0.0,0.0440637344615083,0.0366096753936353,0.0290672776120893,0.002219030079332,0.001768694680281,0.0,0.0,0.0,0.0,0.159367840483328,0.1217662749676891,0.0033655129502633,0.0,0.0152643536006667,0.0034029608832335,0.0,0.0440637344615083,0.0247367602352882,0.0290672776120893,0.0,0.001768694680281,0.0,0.0,0.0,0.0,0.0887007103584823,0.0724185411437559,GPAB4093,GPAB4093.JPG,2024-10-04 00:03:14.897,2024-10-04 12:03:14.897,7.17584147574,171.12690752943,793189.5426382795,514011.7654038577,-3.639501362200935,31.185810546875,-0.5982551500000001,0.8595193605813456,0.30570668090328246,0.05784553399792214,0.08263510542073244,0.553812679678063,0.6851532237238527,0.9054283377471903,0.8463193533646283
data/train\GPAB4096_jpg.rf.39c6815800f20b8678d0f61c3e1d2ad6.jpg,0.9142332077026368,0.3594982361063367,0.3268753252689049,0.1292020901707817,0.1132156636061783,0.2272062113638153,0.2248297079253269,0.0322954814747956,0.0137827597398232,0.0,0.0,0.0123923852028813,0.0015507285063267,0.0049306445077325,0.0012204185334621,0.0054318706874864,0.0,0.0,0.0,0.0779176260699066,0.0854917105639658,0.1428696255014662,0.1389827220998496,0.0219857774670986,0.0124365545597179,0.0,0.0,0.0009736462572231,0.0015507285063267,0.0020874822122318,0.0012204185334621,0.0035834791242176,0.0,0.0,0.0,0.0614117294607689,0.0594692379633701,GPAB4096,GPAB4096.JPG,2024-10-04 00:03:20.903,2024-10-04 12:03:20.903,7.17579289564,171.12695962765,793184.1738151227,514017.51902503823,-3.305588967480523,31.185810546875,-0.59795485,0.913646026774312,0.3000097940747768,0.0268655311941281,0.059488442031559896,0.6136362326995353,0.7764956744545541,0.9580554922584282,0.8962895904766733
data/train\GPAB4102_jpg.rf.f6eb7ddcb156cec380829d721e732203.jpg,0.9394989013671876,0.3648571313347019,0.3489004710757927,0.0702417600144414,0.0459236484656909,0.1864695817161907,0.1931295525644152,0.0828367481367252,0.0821473220887112,0.0,0.0,0.0,0.0010715870049911,0.0146114152822133,0.0083912175955354,0.0013894143335324,0.0011003931072758,0.0,0.0,0.0803930304595725,0.0630603987148637,0.1864695817161907,0.1931295525644152,0.0326065873794704,0.0512969467451985,0.0,0.0,0.0,0.0010715870049911,0.0067886381050961,0.0073455560826005,0.0013894143335324,0.0011003931072758,0.0,0.0,0.0682253328545119,0.0490327871056204,GPAB4102,GPAB4102.JPG,2024-10-04 00:03:32.915,2024-10-04 12:03:32.915,7.175723483850001,171.12702762095,793176.5025846126,514025.02825227537,-2.581609665441308,31.185810546875,-0.5973542500000001,0.9390846957019376,0.3264211490562161,0.022479322019576586,0.03843598227848577,0.6126635466457215,0.842732839187883,0.9646074558519171,0.9296310802270069
data/train\GPAB4356_jpg.rf.a4c2fab051c83d8f922555d153eea266.jpg,0.7718286514282227,0.7015246109735886,0.5863626150563735,0.0760836375577802,0.0415988923093468,0.0509771990098382,0.0535822308597853,0.2679994930125998,0.3000241971259191,0.0,0.0,0.0138211678762028,0.0119554926515633,0.0034394486127941,0.0,0.0009227554765201,0.0066234831186638,0.0,0.0,0.3651039036109409,0.2141772113004418,0.0509771990098382,0.0535822308597853,0.1957355446177718,0.2584253048165723,0.0,0.0,0.0138211678762028,0.0119554926515633,0.0,0.0,0.0009227554765201,0.0066234831186638,0.0,0.0,0.3651039036109409,0.2141772113004418,GPAB4356,GPAB4356.JPG,2024-10-04 00:12:01.423,2024-10-04 12:12:01.423,7.17127096498,171.13230103928,792684.4517081422,514607.4054943818,,31.100009765625,-0.5559051333333334,0.7702665332624063,0.5290768796461842,0.05728573541018933,0.17244773132740443,0.24118965361622202,0.6972452104370712,0.8080721643514794,0.7811268295067005
data/train\GPAB4410_jpg.rf.9548ace7ba62af809617e4b4a701449f.jpg,0.8947591781616211,0.5077373190736726,0.4259155059407785,0.3548431699771279,0.3484847029994834,0.0,0.0,0.0179740476222482,0.0183773330542342,0.1165168429280058,0.0523781357842845,0.0072648989962033,0.0,0.0121312098755,0.008425784918277,0.0033770353911772,0.002512852322636,0.0,0.0,0.3507133351129103,0.3442213998613466,0.0,0.0,0.0091977884595072,0.0166576087478371,0.1165168429280058,0.0523781357842845,0.0072648989962033,0.0,0.0117672927833032,0.0058822060865373,0.0033770353911772,0.002512852322636,0.0,0.0,0.0050103413907202,0.0,GPAB4410,GPAB4410.JPG,2024-10-04 00:13:49.531,2024-10-04 12:13:49.531,7.17058381995,171.13335149097998,792608.523015039,514723.4085186233,-1.653111735781542,31.342529963867182,-0.5486979333333334,0.8940386731525206,0.4138457490834858,0.012069756857292668,0.09389156999018677,0.48019292406903474,0.796152588616258,0.9754810646328499,0.8952797593310113
data/train\GPAB4414_jpg.rf.41fc0520b81a5365ed2cebcb322ec768.jpg,0.9550762176513672,0.5051610933260102,0.5208047272734256,0.4252500849780017,0.3096041465424035,0.0,0.0,0.1606180253224843,0.1682132342915523,0.0,0.0,0.0,0.0,0.0653946532033346,0.0763582557328944,0.0,0.0,0.0,0.0,0.2792617188025111,0.2762332372489788,0.0,0.0,0.0779397107483249,0.1398488255752098,0.0,0.0,0.0,0.0,0.0020990046531457,0.0713517551558122,0.0,0.0,0.0,0.0,0.0,0.0,GPAB4414,GPAB4414.JPG,2024-10-04 00:13:57.539,2024-10-04 12:13:57.539,7.17060380091,171.13342936059,792610.7343613948,514732.0055164449,-1.66885999918691,31.357412109375,-0.5481640666666667,0.9547686581925515,0.4903672393959937,0.030437487877431946,0.014793853930016532,0.46440141879655783,0.915549922283555,0.9384901076554095,0.9546023446746572
