image,taxonomy,tp_px,fp_px,fn_px,iou,dice_f1,precision,recall
GPAB6692_jpg.rf.6ad73c56d9ae12964e6c6e531ac3da38.jpg,bleached,0,0,1146,0.0,0.0,,0.0
GPAB6694_jpg.rf.23021e03dc2ebb10427984d31a572e3d.jpg,bleached,0,0,3788,0.0,0.0,,0.0
GPAB6695_jpg.rf.b95d2c9058d219316957c2f1e02a8d4e.jpg,bleached,0,0,1883,0.0,0.0,,0.0
GPAB6696_jpg.rf.7b1873494355502f46e4f7212e94cfcf.jpg,bleached,0,0,21836,0.0,0.0,,0.0
GPAB6699_jpg.rf.1f86c763a14196b5d571d2540d89638c.jpg,bleached,0,0,1462,0.0,0.0,,0.0
GPAB6700_jpg.rf.f7961569fdb6334ea3abacfaa8f67f96.jpg,bleached,0,0,0,1.0,1.0,,
GPAB6701_jpg.rf.149875ae1fe458dc6e8531c3f26d32f6.jpg,bleached,0,0,0,1.0,1.0,,
GPAB6704_jpg.rf.9790ef8bf24b48dda270de4b435b6865.jpg,bleached,7398,475,12172,0.36906959341481665,0.539153882593011,0.9396672170710022,0.37802759325498214
GPAB6705_jpg.rf.01585a7db7bb160584e50946bb0e8993.jpg,bleached,9297,21249,16375,0.1981415570853136,0.33074815895264864,0.30436063641720684,0.3621455282019321
GPAB6706_jpg.rf.9f01d89475c6a9d588cbb65cc6f65da0.jpg,bleached,35332,19918,67312,0.2882785855322204,0.4475407551901909,0.6394932126696833,0.34421885351311327
GPAB6710_jpg.rf.9e215ac6bc82835890363fb4d212536b.jpg,bleached,28328,13755,16180,0.4862090863841546,0.6542943262001825,0.673145925908324,0.6364698481171924
GPAB6711_jpg.rf.0304d9a3dd979cd916641d89cb49b8f0.jpg,bleached,4107,2060,12647,0.21829488678643563,0.3583613280397888,0.6659640019458407,0.24513549003223112
GPAB6712_jpg.rf.822cd24c51032f70db27a6d6f422a8c4.jpg,bleached,17741,10208,13815,0.42479168662005556,0.5962860263843375,0.6347633189022863,0.5622068703257701
GPAB6713_jpg.rf.27d0d3fc4947952724f70345fd4f81b9.jpg,bleached,32415,39375,21171,0.34869461387033274,0.5170846094946401,0.4515252820727121,0.6049154629940656
GPAB6714_jpg.rf.d664e0d22c48cb5ba50f7da1a60f33a3.jpg,bleached,176723,5803,103810,0.6171875,0.7632850241545893,0.9682072691013883,0.6299544082157892
GPAB6717_jpg.rf.d75823f43240ef0ce9f9964a1c4519d3.jpg,bleached,0,0,1985,0.0,0.0,,0.0
GPAB6718_jpg.rf.0f4f6dd3bde84d2d235fde632ef8b650.jpg,bleached,0,0,12849,0.0,0.0,,0.0
GPAB6720_jpg.rf.470f598882af8d62b6eb1b2dd1b45516.jpg,bleached,27140,10673,4207,0.6458829128986197,0.7848467322151532,0.7177425753047894,0.8657925798322008
GPAB6721_jpg.rf.6d79cc0bee61efd5fc70bf8565773f07.jpg,bleached,5905,19578,9613,0.1682527923410075,0.2880417550791444,0.23172310952399638,0.3805258409588865
GPAB6722_jpg.rf.3905acae98248caaa1018f868607f294.jpg,bleached,0,1774,5913,0.0,0.0,0.0,0.0
GPAB6723_jpg.rf.a9391a805eef75647fdc4a53714dddc1.jpg,bleached,16435,4488,5465,0.6228209792329847,0.767578170609252,0.7854992113941596,0.7504566210045662
GPAB6724_jpg.rf.abb977d8b1d48600b80c49827e043ca3.jpg,bleached,4055,9634,13501,0.14913571165869804,0.25956152984477515,0.2962232449411937,0.2309751651856915
GPAB6725_jpg.rf.990d5f2625903257e8bc17df9fa2bf20.jpg,bleached,10210,2487,22546,0.28970291972874046,0.4492552746793391,0.8041269591242026,0.3116986201001343
GPAB6726_jpg.rf.6e8b4f32f5c8ad2068d284eea6b3ba73.jpg,bleached,11852,2206,23085,0.3190910804189215,0.4838044698438616,0.8430786740645896,0.3392392019921573
GPAB6727_jpg.rf.2b47a87edd848492b696c791dce918bb.jpg,bleached,16841,32847,12343,0.2714932856152569,0.42704635358555637,0.3389349541136693,0.577062774122807
GPAB6728_jpg.rf.c94a7a80fbc13b2ef9bf80be068ef9ee.jpg,bleached,22698,4446,14579,0.5440164897059176,0.7046770463047763,0.8362068965517241,0.6089009308689004
GPAB6729_jpg.rf.252f5cc0c0084ddbc28a453a606bd948.jpg,bleached,9977,3005,4398,0.5740506329113924,0.7293928427824689,0.7685256509012479,0.6940521739130435
GPAB6730_jpg.rf.faeabf355c420e2ba8d4915690db7746.jpg,bleached,7411,597,2870,0.681283324140467,0.8104325004100825,0.9254495504495505,0.7208442758486528
GPAB6731_jpg.rf.9aff60cc937711da4f513b555afdcc79.jpg,bleached,30792,1466,10300,0.7235302410827577,0.8395910020449898,0.9545539091078182,0.7493429377981116
GPAB6733_jpg.rf.acb5d981beab731e09c53f2eedd2e502.jpg,bleached,16597,20570,14209,0.32304967299906573,0.4883409589101555,0.44655204886054833,0.5387586833733689
GPAB6734_jpg.rf.46683f64576f9a3cfb6bbe554cb86593.jpg,bleached,77251,20551,11814,0.7047420084659174,0.8268019500500355,0.7898713727735629,0.8673553023073036
GPAB6735_jpg.rf.20b7c5c450a55f6155703cf2bbbe373f.jpg,bleached,38908,4477,66353,0.35455357305582386,0.5234987823419399,0.896807652414429,0.3696335774883385
GPAB6736_jpg.rf.2a447b81d9e09d99d2aa4e6de92083cb.jpg,bleached,154360,48322,106856,0.4986786759622405,0.6654911208929549,0.7615871167641922,0.5909285801788559
GPAB6737_jpg.rf.b1b33630159b660adb00a54e0dd9619a.jpg,bleached,139190,141452,11002,0.47725994705874286,0.6461421336291936,0.4959699546040863,0.9267470970491105
GPAB6738_jpg.rf.fb0e439af4ed6e91340673e23d74129f.jpg,bleached,57187,17166,5227,0.7186102035687358,0.8362689830149086,0.769128347208586,0.9162527638029929
GPAB6739_jpg.rf.4d32d55f2ea6573a4c99327645b6c1e2.jpg,bleached,160114,4784,17680,0.8769621750703809,0.9344484259918527,0.9709881259930381,0.9005590739844989
GPAB6740_jpg.rf.43588fe8737c9d3ec2b756b24d86e2c0.jpg,bleached,66490,176881,4350,0.26840679635557746,0.42321879246748206,0.27320428481618597,0.9385940146809713
GPAB6741_jpg.rf.4813cc555ec276c90547ec3f17feecce.jpg,bleached,0,378613,0,0.0,0.0,0.0,
GPAB6742_jpg.rf.19f506fad94038a2fdef528bee2aa3ad.jpg,bleached,352559,38172,142213,0.6615310426611426,0.7962909216569566,0.9023061901922295,0.7125686174642057
GPAB6743_jpg.rf.0ee30ee003eb99a660a748a583191988.jpg,bleached,401049,59908,40553,0.7996829574684453,0.8886931491459285,0.8700355998498776,0.9081684412661174
GPAB6743_jpg.rf.effa400c62434f49e21656a7fe755769.jpg,bleached,412850,33804,44547,0.8404909599125409,0.9133334291981315,0.9243172567580275,0.9026075815976056
GPAB6744_jpg.rf.a8dbeb68f8cee29da713eb411b6cabde.jpg,bleached,177266,78291,27516,0.6262200916371395,0.7701541689928509,0.693645644611574,0.8656327216259242
GPAB6745_jpg.rf.2153b608d7e2146d34b9d9fc3febb368.jpg,bleached,101979,20824,32265,0.6576405189981169,0.7934657864126016,0.83042759541705,0.7596540627514079
GPAB6798_jpg.rf.8586409eb79e92bd79db8bd31825a216.jpg,bleached,2803,81,21854,0.11330746220389684,0.20355106931483968,0.9719140083217753,0.11367968528207
GPAB6809_jpg.rf.e379cb9b5655b5b9c1ab48d1da37d5cf.jpg,bleached,8640,3325,179012,0.045241049969368036,0.08656577345616856,0.7221061429168408,0.046042674738345446
GPAB6810_jpg.rf.942a61223106aacf8e8c96d03620647b.jpg,bleached,0,0,46601,0.0,0.0,,0.0
GPAB6811_jpg.rf.5d27bc2691a61663881664b2487e0d80.jpg,bleached,8325,1362,17174,0.3099288931908715,0.47319956801000396,0.8593991947971508,0.3264833915055492
GPAB6822_jpg.rf.b99bfee0fa8e636686edfa07726c9c29.jpg,bleached,68142,24850,31244,0.548488360861586,0.7084178024514237,0.732772711631108,0.6856297667679553
GPAB6851_jpg.rf.d59056d1d0d3c9d325f4a76cc1ba4c8b.jpg,bleached,164597,47974,35826,0.6626368273368841,0.797091483169247,0.7743154052057901,0.8212480603523548
GPAB6884_jpg.rf.1295437527df283efdef3e5a9c3b06b7.jpg,bleached,32589,22428,13276,0.4771938558856691,0.6460815606351975,0.5923441845247832,0.7105418074784694
GPAB6885_jpg.rf.be97c790ae34175e4f797ccc4b6c5bfc.jpg,bleached,0,143846,26215,0.0,0.0,0.0,0.0
GPAB6906_jpg.rf.73105f6b446d8109bac51ef296914ed4.jpg,bleached,98259,2308,8467,0.901177614322138,0.9480204348434341,0.977050125786789,0.9206660045349774
GPAB6910_jpg.rf.1d5376253b5d5d1d7e6717476f5b5ed4.jpg,bleached,34412,651,6354,0.8308665523818721,0.9076210948317925,0.9814334198442803,0.8441348182308787
GPAB6911_jpg.rf.6054641356b5c6b94a2f979a7675620d.jpg,bleached,9095,57350,3739,0.1295879402712869,0.22944285371914377,0.13688012642034766,0.7086644849618202
GPAB6915_jpg.rf.7e7b783f170b910f9398380099ea6085.jpg,bleached,119882,20609,7111,0.8121976666982832,0.8963676332042291,0.853307329295115,0.9440047876654619
GPAB6916_jpg.rf.2ea16833db5bc53744b52042ad162eea.jpg,bleached,1788,175,82413,0.02119085996017825,0.04150225152035653,0.9108507386653082,0.021234902198311183
GPAB6917_jpg.rf.3654181da791af09652ebca09656faa3.jpg,bleached,11528,122,4181,0.7281915229612785,0.8427208596805439,0.9895278969957082,0.7338468393914317
GPAB6921_jpg.rf.7d23b8ba81f4b7b036919eb82f4b2115.jpg,bleached,23831,505,250325,0.08676513957205428,0.15967597121530896,0.9792488494411571,0.08692496243014926
GPAB6929_jpg.rf.da2115ed575dc3b6a07ef26d6f83377a.jpg,bleached,112667,18517,48308,0.6276992846477838,0.771271807474697,0.8588471155018905,0.6999037117564839
GPAB6931_jpg.rf.5fe64cd601f36dfacddfb1c7ad0ca2ea.jpg,bleached,8287,48948,20712,0.10631582998704248,0.19219797295730223,0.1447890276928453,0.28576847477499223
GPAB6942_jpg.rf.ad7a548a4c1e9f9e656996478eed1274.jpg,bleached,12202,2129,4548,0.6463266062821124,0.7851742221936231,0.851440932244784,0.7284776119402985
GPAB6943_jpg.rf.6c8af24769bb96f9b4497d80a41f4c3d.jpg,bleached,79583,612,4087,0.944246695617095,0.9713239556952369,0.9923686015337615,0.9511533405043624
GPAB6944_jpg.rf.29853f1d5567546dbca6ebf05b96d79a.jpg,bleached,159552,176124,7594,0.46480030296850877,0.6346261698971007,0.47531548278697316,0.9545666662678137
GPAB6946_jpg.rf.69a736a184165b6b0dbcc98f8e658fd4.jpg,bleached,41506,4109,81238,0.32719762244487716,0.49306541378839264,0.9099199824619094,0.3381509483151926
GPAB6951_jpg.rf.fd609cc90f60eda0e6252f5f464ff693.jpg,bleached,157616,33847,2146,0.8140943861080838,0.8975215317816214,0.8232191076082586,0.9865675191847874
GPAB6953_jpg.rf.cafe2c5508e2ff7b8f76d42a30658cbb.jpg,bleached,133880,35008,9968,0.7485351344098046,0.8561854087792898,0.7927146984984131,0.930704632667816
GPAB6980_jpg.rf.fc99a764c38c296eeaa04df2539d9919.jpg,bleached,23755,1726,110488,0.17470894100861226,0.29745060228894843,0.9322632549742945,0.17695522299114294
GPAB6997_jpg.rf.c826182a13a0d7947e84cecc52a9bd70.jpg,bleached,56014,142121,9434,0.26985725228719126,0.4250198229779614,0.2827062356474121,0.8558550299474392
GPAB7009_jpg.rf.28247ed465ee7cd05cd23f3380511de3.jpg,bleached,28035,30867,137846,0.14249191859637708,0.24944057157347307,0.47596006926759704,0.1690066975723561
GPAB7021_jpg.rf.7c0a3f03fd6f538b6a5b3e820de08068.jpg,bleached,79439,1794,5500,0.9159028282199394,0.9561057217822497,0.9779153792178056,0.9352476483123182
GPAB7022_jpg.rf.ef80630b7a7d3048fbaa5f24c5ae6cf6.jpg,bleached,77833,448325,4897,0.14656297370328875,0.25565621263680677,0.14792704852914904,0.9408074459083766
GPAB7023_jpg.rf.3d860cb9b2b20806f8f8e342858c372c.jpg,bleached,31823,10782,109045,0.20984503791625453,0.3468957285268132,0.7469311113719047,0.22590652241815032
GPAB7024_jpg.rf.a1ef511de11f5c302d455d82c0d37bd8.jpg,bleached,96096,2112,34679,0.7231407135385703,0.8393286837887529,0.978494623655914,0.7348193462053144
GPAB7026_jpg.rf.074569e48485ec38a4cb5c629f52f56c.jpg,bleached,78659,37673,1586,0.6670652487321698,0.8002869104727409,0.6761596121445518,0.9802355286933765
GPAB7027_jpg.rf.5bf488c10f515218c4a6f6359ff04865.jpg,bleached,3998,5796,17948,0.14411361834042247,0.2519218651543793,0.4082091076169083,0.1821744281418026
GPAB7050_jpg.rf.5d195395bfbe8803ccd8968785d9d541.jpg,bleached,183158,11509,75899,0.6769438879977528,0.8073542506016874,0.9408785258929351,0.7070181465855004
GPAB7059_jpg.rf.9d98a90bf8301b908be647a4c522fe68.jpg,bleached,91489,96135,4976,0.4750207684319834,0.6440868882638892,0.48761885473073807,0.948416524127922
GPAB7061_jpg.rf.017d56e7556882c1de865eb499bdbf21.jpg,bleached,11951,67759,30041,0.10889194631483995,0.1963977584591872,0.14993099987454522,0.28460182891979424
GPAB7062_jpg.rf.2c7208719da7236acf8888944147a4c5.jpg,bleached,140108,146445,23894,0.4513105296556256,0.6219351688473106,0.48894270867867373,0.8543066547968927
GPAB7065_jpg.rf.4039f0083a44753ef687177038eeddbf.jpg,bleached,92133,3798,8206,0.8847287707539108,0.9388393539511897,0.9604090440003753,0.9182172435443845
GPAB7067_jpg.rf.a302de79c7c7c7514de83ec1b06bfd44.jpg,bleached,0,48520,12688,0.0,0.0,0.0,0.0
GPAB7079_jpg.rf.909e521c3f586cbc8b357fbd01b9cb3a.jpg,bleached,62213,9156,24693,0.6476338198246966,0.7861380508608434,0.8717090053104289,0.7158654178077463
GPAB7080_jpg.rf.534c4e4511da2cce23e581aeb17807ff.jpg,bleached,35639,5834,4899,0.7685456741136893,0.8691273121898282,0.8593301666144239,0.8791504267600769
GPAB7081_jpg.rf.2159b20d8b296fd86124587d2ea73ea6.jpg,bleached,11777,442,35378,0.24743156081265627,0.39670562872637855,0.9638268270725918,0.249750821758032
GPAB7090_jpg.rf.5a202a153d5630556c96afc11f25bef5.jpg,bleached,47293,66315,32855,0.3229006643316059,0.4881706889076983,0.41628230406309413,0.5900708688925488
GPAB7095_jpg.rf.da1a17f02f4eb3d1397d87151efeb1a6.jpg,bleached,166377,125331,123452,0.4007539261971288,0.5721974698084559,0.570354601176519,0.574052286003126
GPAB7183_jpg.rf.4ec008fb929778140b3f448a821803ac.jpg,bleached,10212,88233,911,0.10278191553605218,0.18640478971962618,0.10373304891055919,0.9180976355299829
GPAB7185_jpg.rf.bbdd85b10b2ce4494aa5e4f51cb88e08.jpg,bleached,60970,2404,2139,0.9306549845068918,0.9640821296142564,0.9620664625871809,0.9661062605967453
GPAB2750_jpg.rf.cdad5a44fc68268026febd47efc11e6c.jpg,branching_acropora,0,0,0,1.0,1.0,,
GPAB2750_jpg.rf.cdad5a44fc68268026febd47efc11e6c.jpg,finger_acropora,0,0,11144,0.0,0.0,,0.0
GPAB2750_jpg.rf.cdad5a44fc68268026febd47efc11e6c.jpg,finger_porites,0,83731,38884,0.0,0.0,0.0,0.0
GPAB2750_jpg.rf.cdad5a44fc68268026febd47efc11e6c.jpg,knob_porites,82518,3460,146755,0.35456080573017146,0.5235066661168403,0.9597571471771849,0.3599115464969709
GPAB2750_jpg.rf.cdad5a44fc68268026febd47efc11e6c.jpg,mounding_,3681,4257,13085,0.17509394472720355,0.2980084196891192,0.463718820861678,0.2195514732196111
GPAB2750_jpg.rf.cdad5a44fc68268026febd47efc11e6c.jpg,oddball,0,0,1192,0.0,0.0,,0.0
GPAB2750_jpg.rf.cdad5a44fc68268026febd47efc11e6c.jpg,pocillopora_,0,0,0,1.0,1.0,,
GPAB2750_jpg.rf.cdad5a44fc68268026febd47efc11e6c.jpg,table_acropora,0,12994,0,0.0,0.0,0.0,
GPAB2751_jpg.rf.5c54bc040bd61f476b2936c0f427baaf.jpg,branching_acropora,53307,1826,967,0.9502139037433155,0.9744714689188078,0.9668800899642682,0.9821829973836459
GPAB2751_jpg.rf.5c54bc040bd61f476b2936c0f427baaf.jpg,finger_acropora,0,0,4302,0.0,0.0,,0.0
GPAB2751_jpg.rf.5c54bc040bd61f476b2936c0f427baaf.jpg,finger_porites,0,0,0,1.0,1.0,,
GPAB2751_jpg.rf.5c54bc040bd61f476b2936c0f427baaf.jpg,knob_porites,21198,1142,51605,0.2866725268780851,0.44560293453012834,0.9488809310653536,0.29116931994560663
GPAB2751_jpg.rf.5c54bc040bd61f476b2936c0f427baaf.jpg,mounding_,1157,2162,4064,0.15671136394419613,0.27096018735363,0.34859897559505876,0.22160505650258572
GPAB2751_jpg.rf.5c54bc040bd61f476b2936c0f427baaf.jpg,oddball,0,0,782,0.0,0.0,,0.0
GPAB2751_jpg.rf.5c54bc040bd61f476b2936c0f427baaf.jpg,pocillopora_,0,0,0,1.0,1.0,,
GPAB2751_jpg.rf.5c54bc040bd61f476b2936c0f427baaf.jpg,table_acropora,0,0,0,1.0,1.0,,
GPAB2752_jpg.rf.3d3a23e7d01325a3e36b5203981b2c6b.jpg,branching_acropora,0,0,3738,0.0,0.0,,0.0
GPAB2752_jpg.rf.3d3a23e7d01325a3e36b5203981b2c6b.jpg,finger_acropora,2490,76113,1076,0.031250392198697276,0.060606798184230065,0.03167818022212893,0.6982613572630398
GPAB2752_jpg.rf.3d3a23e7d01325a3e36b5203981b2c6b.jpg,finger_porites,0,0,53212,0.0,0.0,,0.0
GPAB2752_jpg.rf.3d3a23e7d01325a3e36b5203981b2c6b.jpg,knob_porites,13216,337,139388,0.08641240739893162,0.15907846193660213,0.9751346565336088,0.08660323451547797
GPAB2752_jpg.rf.3d3a23e7d01325a3e36b5203981b2c6b.jpg,mounding_,259,1374,4886,0.03973001994170885,0.07642372381233402,0.15860379669320268,0.050340136054421766
GPAB2752_jpg.rf.3d3a23e7d01325a3e36b5203981b2c6b.jpg,oddball,0,1648,0,0.0,0.0,0.0,
GPAB2752_jpg.rf.3d3a23e7d01325a3e36b5203981b2c6b.jpg,pocillopora_,4842,1574,94,0.743778801843318,0.8530655391120507,0.7546758104738155,0.9809562398703403
GPAB2752_jpg.rf.3d3a23e7d01325a3e36b5203981b2c6b.jpg,table_acropora,0,0,0,1.0,1.0,,
GPAB2753_jpg.rf.ecc3e09a60fddd4051f8cc1817f5abe0.jpg,branching_acropora,2298,91,389,0.8272138228941684,0.9054373522458629,0.9619087484303056,0.8552288797915891
GPAB2753_jpg.rf.ecc3e09a60fddd4051f8cc1817f5abe0.jpg,finger_acropora,109573,69220,43765,0.4923345824459242,0.659817963393962,0.612848377732909,0.7145847735068933
GPAB2753_jpg.rf.ecc3e09a60fddd4051f8cc1817f5abe0.jpg,finger_porites,0,0,0,1.0,1.0,,
GPAB2753_jpg.rf.ecc3e09a60fddd4051f8cc1817f5abe0.jpg,knob_porites,24764,172,5665,0.8092545995228914,0.894572383274632,0.9931023419955085,0.8138289132077952
GPAB2753_jpg.rf.ecc3e09a60fddd4051f8cc1817f5abe0.jpg,mounding_,2071,1515,7182,0.1923291233283804,0.32261079523327363,0.5775237032905745,0.22381930184804927
GPAB2753_jpg.rf.ecc3e09a60fddd4051f8cc1817f5abe0.jpg,oddball,0,0,750,0.0,0.0,,0.0
GPAB2753_jpg.rf.ecc3e09a60fddd4051f8cc1817f5abe0.jpg,pocillopora_,0,0,0,1.0,1.0,,
GPAB2753_jpg.rf.ecc3e09a60fddd4051f8cc1817f5abe0.jpg,table_acropora,0,0,0,1.0,1.0,,
GPAB2755_jpg.rf.989ddbf0acb4906444222985aa1c08ad.jpg,branching_acropora,29391,10164,51633,0.32231214633504407,0.4874978230040057,0.7430413348502086,0.3627443720379147
GPAB2755_jpg.rf.989ddbf0acb4906444222985aa1c08ad.jpg,finger_acropora,212605,27774,42485,0.7516156173991742,0.8581969810422044,0.8844574609262872,0.8334509388843153
GPAB2755_jpg.rf.989ddbf0acb4906444222985aa1c08ad.jpg,finger_porites,0,0,0,1.0,1.0,,
GPAB2755_jpg.rf.989ddbf0acb4906444222985aa1c08ad.jpg,knob_porites,0,0,0,1.0,1.0,,
GPAB2755_jpg.rf.989ddbf0acb4906444222985aa1c08ad.jpg,mounding_,11737,2267,617,0.8027494699404966,0.8905835040594886,0.8381176806626678,0.9500566618099401
GPAB2755_jpg.rf.989ddbf0acb4906444222985aa1c08ad.jpg,oddball,0,0,374,0.0,0.0,,0.0
GPAB2755_jpg.rf.989ddbf0acb4906444222985aa1c08ad.jpg,pocillopora_,0,0,7414,0.0,0.0,,0.0
GPAB2755_jpg.rf.989ddbf0acb4906444222985aa1c08ad.jpg,table_acropora,8712,6521,284,0.5614487336469678,0.7191382227908705,0.5719162344909079,0.9684304135171187
GPAB2756_jpg.rf.e3eab669406113c45048b693e012a15e.jpg,branching_acropora,9637,568,5073,0.6307762796177511,0.7735902067027894,0.9443410093091622,0.655132562882393
GPAB2756_jpg.rf.e3eab669406113c45048b693e012a15e.jpg,finger_acropora,95339,16339,96484,0.4580038623764184,0.6282615213788423,0.8536954458353481,0.497015477810273
GPAB2756_jpg.rf.e3eab669406113c45048b693e012a15e.jpg,finger_porites,3972,292,15126,0.20484785972150593,0.3400393801900522,0.9315196998123827,0.2079798931825322
GPAB2756_jpg.rf.e3eab669406113c45048b693e012a15e.jpg,knob_porites,0,0,0,1.0,1.0,,
GPAB2756_jpg.rf.e3eab669406113c45048b693e012a15e.jpg,mounding_,23413,1696,11714,0.6358254351899628,0.7773756557540341,0.9324544983870325,0.6665243260170239
GPAB2756_jpg.rf.e3eab669406113c45048b693e012a15e.jpg,oddball,0,1650,168,0.0,0.0,0.0,0.0
GPAB2756_jpg.rf.e3eab669406113c45048b693e012a15e.jpg,pocillopora_,0,2464,0,0.0,0.0,0.0,
GPAB2756_jpg.rf.e3eab669406113c45048b693e012a15e.jpg,table_acropora,0,0,0,1.0,1.0,,
GPAB2863_jpg.rf.96811bd1325e7bbd6bdfefe68952512f.jpg,branching_acropora,0,0,64268,0.0,0.0,,0.0
GPAB2863_jpg.rf.96811bd1325e7bbd6bdfefe68952512f.jpg,finger_acropora,0,0,578,0.0,0.0,,0.0
GPAB2863_jpg.rf.96811bd1325e7bbd6bdfefe68952512f.jpg,finger_porites,26267,70431,140124,0.1109145265220292,0.19968147661057664,0.27163953752921466,0.15786310557662372
GPAB2863_jpg.rf.96811bd1325e7bbd6bdfefe68952512f.jpg,knob_porites,56307,30536,119443,0.2729559931357436,0.4288537775188219,0.6483769561162097,0.32038122332859176
GPAB2863_jpg.rf.96811bd1325e7bbd6bdfefe68952512f.jpg,mounding_,950,3873,56462,0.015501346169535775,0.030529444846147665,0.19697283848227246,0.01654706333170766
GPAB2863_jpg.rf.96811bd1325e7bbd6bdfefe68952512f.jpg,oddball,0,0,1802,0.0,0.0,,0.0
GPAB2863_jpg.rf.96811bd1325e7bbd6bdfefe68952512f.jpg,pocillopora_,0,0,0,1.0,1.0,,
GPAB2863_jpg.rf.96811bd1325e7bbd6bdfefe68952512f.jpg,table_acropora,0,0,0,1.0,1.0,,
GPAB2864_jpg.rf.bba294c9d2767e1fca67088d5f57ed2c.jpg,branching_acropora,0,0,836,0.0,0.0,,0.0
GPAB2864_jpg.rf.bba294c9d2767e1fca67088d5f57ed2c.jpg,finger_acropora,0,0,937,0.0,0.0,,0.0
GPAB2864_jpg.rf.bba294c9d2767e1fca67088d5f57ed2c.jpg,finger_porites,43,68879,69165,0.0003113978868394563,0.0006226018967639181,0.0006238936769101303,0.0006213154548607097
GPAB2864_jpg.rf.bba294c9d2767e1fca67088d5f57ed2c.jpg,knob_porites,10829,360,274195,0.03794536484175707,0.07311630482119286,0.9678255429439628,0.03799329179297182
GPAB2864_jpg.rf.bba294c9d2767e1fca67088d5f57ed2c.jpg,mounding_,13559,8826,14996,0.36272437869505897,0.5323517864153906,0.6057181148090239,0.4748380318683243
GPAB2864_jpg.rf.bba294c9d2767e1fca67088d5f57ed2c.jpg,oddball,0,3196,644,0.0,0.0,0.0,0.0
GPAB2864_jpg.rf.bba294c9d2767e1fca67088d5f57ed2c.jpg,pocillopora_,0,0,0,1.0,1.0,,
GPAB2864_jpg.rf.bba294c9d2767e1fca67088d5f57ed2c.jpg,table_acropora,0,0,0,1.0,1.0,,
GPAB2865_jpg.rf.bc51b557fce1c755711f160a6fb06174.jpg,branching_acropora,0,0,7010,0.0,0.0,,0.0
GPAB2865_jpg.rf.bc51b557fce1c755711f160a6fb06174.jpg,finger_acropora,118561,11779,38257,0.7032212910075506,0.825754462699977,0.9096286634954733,0.7560420359907664
GPAB2865_jpg.rf.bc51b557fce1c755711f160a6fb06174.jpg,finger_porites,0,0,1673,0.0,0.0,,0.0
GPAB2865_jpg.rf.bc51b557fce1c755711f160a6fb06174.jpg,knob_porites,0,0,14318,0.0,0.0,,0.0
GPAB2865_jpg.rf.bc51b557fce1c755711f160a6fb06174.jpg,mounding_,12065,3290,13148,0.4232887766200049,0.5948037862354565,0.7857375447736894,0.47852298417483047
GPAB2865_jpg.rf.bc51b557fce1c755711f160a6fb06174.jpg,oddball,0,0,852,0.0,0.0,,0.0
GPAB2865_jpg.rf.bc51b557fce1c755711f160a6fb06174.jpg,pocillopora_,15038,327,202,0.9660178582899723,0.982715242607417,0.9787178652782298,0.986745406824147
GPAB2865_jpg.rf.bc51b557fce1c755711f160a6fb06174.jpg,table_acropora,0,0,0,1.0,1.0,,
GPAB2866_jpg.rf.419a33f7e1a92b4b4cd4c79fef598c57.jpg,branching_acropora,183134,6522,368057,0.32836602338478754,0.4943908796283173,0.9656114227865188,0.3322514337135403
GPAB2866_jpg.rf.419a33f7e1a92b4b4cd4c79fef598c57.jpg,finger_acropora,61783,12277,48852,0.5026604399895861,0.6690273153036087,0.834229003510667,0.5584399150359289
GPAB2866_jpg.rf.419a33f7e1a92b4b4cd4c79fef598c57.jpg,finger_porites,0,0,0,1.0,1.0,,
GPAB2866_jpg.rf.419a33f7e1a92b4b4cd4c79fef598c57.jpg,knob_porites,0,0,0,1.0,1.0,,
GPAB2866_jpg.rf.419a33f7e1a92b4b4cd4c79fef598c57.jpg,mounding_,0,3831,0,0.0,0.0,0.0,
GPAB2866_jpg.rf.419a33f7e1a92b4b4cd4c79fef598c57.jpg,oddball,0,1565,0,0.0,0.0,0.0,
GPAB2866_jpg.rf.419a33f7e1a92b4b4cd4c79fef598c57.jpg,pocillopora_,0,0,0,1.0,1.0,,
GPAB2866_jpg.rf.419a33f7e1a92b4b4cd4c79fef598c57.jpg,table_acropora,0,1802,0,0.0,0.0,0.0,
GPAB2867_jpg.rf.a760f33822f6d3414eebcb42d8a10ffe.jpg,branching_acropora,1396,2,17885,0.0723953741637712,0.13501620000967166,0.9985693848354793,0.07240288366785955
GPAB2867_jpg.rf.a760f33822f6d3414eebcb42d8a10ffe.jpg,finger_acropora,199239,13483,42152,0.7817156712728642,0.8774864405995865,0.9366168050319196,0.8253787423723337
GPAB2867_jpg.rf.a760f33822f6d3414eebcb42d8a10ffe.jpg,finger_porites,0,0,0,1.0,1.0,,
GPAB2867_jpg.rf.a760f33822f6d3414eebcb42d8a10ffe.jpg,knob_porites,0,0,0,1.0,1.0,,
GPAB2867_jpg.rf.a760f33822f6d3414eebcb42d8a10ffe.jpg,mounding_,0,0,0,1.0,1.0,,
GPAB2867_jpg.rf.a760f33822f6d3414eebcb42d8a10ffe.jpg,oddball,0,0,0,1.0,1.0,,
GPAB2867_jpg.rf.a760f33822f6d3414eebcb42d8a10ffe.jpg,pocillopora_,0,9436,0,0.0,0.0,0.0,
