image,taxonomy,tp_px,fp_px,fn_px,iou,dice_f1,precision,recall
GPAB3033_jpg.rf.50b9b3afcefbc3350536ce8c5bc36581.jpg,lcc,163085,80259,35110,0.5856802200722561,0.7387116426861501,0.6701829508843448,0.8228512323721587
GPAB3035_jpg.rf.d5c32d9742ccdb6a97e4a8d5755c24d6.jpg,lcc,177921,48566,332107,0.31851577353140204,0.48314290951304456,0.7855682666113287,0.3488455535774507
GPAB3036_jpg.rf.73115f2d96e2a173cce8abbe17c95bd0.jpg,lcc,248109,14806,166775,0.577413949591566,0.732101994839178,0.943685221459407,0.5980201694931595
GPAB3065_jpg.rf.623b37a3e1def7e946fbe7642cf75b09.jpg,lcc,291424,44578,18289,0.8225554699385533,0.9026397094693479,0.8673281706656508,0.9409485555982474
GPAB3066_jpg.rf.c7ab7f595d1fabcf9345d55074498965.jpg,lcc,511810,68951,71730,0.7843939609895002,0.8791712795917894,0.8812747412446772,0.8770778352812146
GPAB3067_jpg.rf.787b1d28ce4fe02d8dcdc53034e25912.jpg,lcc,305183,11989,347328,0.4592671181339353,0.6294490054997355,0.9622003203309245,0.46770552527083836
GPAB3068_jpg.rf.7d5b5b389e42fbf25daa11b1aab52fd6.jpg,lcc,514264,7349,253122,0.6637934261392605,0.7979276942806007,0.9859110106534922,0.6701503545803547
GPAB3069_jpg.rf.b4e787e9b2ba7d152d6ea99e92e0ca40.jpg,lcc,404790,30869,114168,0.7362133907574564,0.8480678638658227,0.9291441241888725,0.7800053183494619
GPAB3070_jpg.rf.9cd39d8ce8d5b63ee10a306d3f11ec2a.jpg,lcc,184128,14577,106848,0.6026057672482351,0.7520324456125519,0.9266399939608968,0.6327944572748267
GPAB3072_jpg.rf.0ac2243c6b202e76c28f399d6eb11d70.jpg,lcc,291330,8580,79782,0.7672797952024273,0.8683172831889268,0.9713914174252276,0.785019077798616
GPAB3074_jpg.rf.38770129f002645fcdacee0bd4225300.jpg,lcc,209159,101652,89428,0.5225852553099523,0.686444655217116,0.6729459382068202,0.7004960028400433
GPAB3075_jpg.rf.3f2d5382731b43b7f93907122f078970.jpg,lcc,491592,31531,137865,0.7437230327933336,0.8530288569990804,0.9397254565369904,0.7809778904674982
GPAB3076_jpg.rf.6688d0a1b6f765cccf799dc184aea270.jpg,lcc,332880,25439,267398,0.5319976922474537,0.6945150047413042,0.9290046020445469,0.5545430617147389
GPAB3077_jpg.rf.e6dd2d28fb69105d93898db9cb337457.jpg,lcc,413837,20700,196487,0.6558181622252085,0.7921379015964803,0.9523630899094899,0.678061160957131
GPAB3078_jpg.rf.cd093ba40852e610c6dba2034d50c1dc.jpg,lcc,408869,24126,191050,0.6551915326619074,0.7916806239435229,0.9442811117911293,0.6815403412794061
GPAB3079_jpg.rf.a4a8223fb26f718eff035a84cb461caa.jpg,lcc,263044,14232,163975,0.5961323600399773,0.746971084559737,0.9486720812475656,0.616000693177587
GPAB3080_jpg.rf.78f928f2c19bd787656114709b49bc5b.jpg,lcc,251383,682725,59819,0.2529189769469991,0.40372758590230545,0.2691155626544254,0.8077807983239182
GPAB3090_jpg.rf.125d5f6ed38bdc5cbae2b664e2362386.jpg,lcc,548592,30354,77369,0.8358669236570854,0.910596419474698,0.9475702397114757,0.8763996479013868
GPAB3091_jpg.rf.2419e7ae9b651b8df0f426db91599eee.jpg,lcc,550408,26898,151573,0.755143171911936,0.8604918208345742,0.9534077248460955,0.7840782015467656
GPAB3092_jpg.rf.3bad61d847234ef79c48d0ea084de422.jpg,lcc,714172,16614,152796,0.8082690684056488,0.8939699102615296,0.9772655743268207,0.8237582009947311
GPAB3093_jpg.rf.285d85f2bda7ab2fe223676c69049377.jpg,lcc,366774,9678,430929,0.4542762338970077,0.6247454552422806,0.9742915431449428,0.4597876653340905
GPAB3095_jpg.rf.c30fe8fea9a0ca71fd70d7ad21b1c91c.jpg,lcc,276830,6404,691146,0.284108869229664,0.4424996603288017,0.9773897201607151,0.2859884955825351
GPAB3096_jpg.rf.a6470fed9e9e1c7e6665b90f39689d33.jpg,lcc,143247,122735,251123,0.277017240212336,0.4338504312851328,0.5385590002330984,0.3632299617110835
GPAB3097_jpg.rf.1d99e8ef816fb9dcb878d24c738e0e5f.jpg,lcc,619771,408451,196,0.6026450334397103,0.7520630218985808,0.6027599098249211,0.9996838541406237
GPAB3098_jpg.rf.64f8658b6d719daf7a6ca2fc4cd9cecf.jpg,lcc,0,58961,0,0.0,0.0,0.0,
GPAB3099_jpg.rf.fd9c504343c7c4aa14009c61fb4860e5.jpg,lcc,155431,21737,695395,0.17813155038661965,0.3023967065955638,0.8773085433035311,0.1826824756178114
GPAB3100_jpg.rf.e7ec1e1b776eaf06f12dc677181b3f99.jpg,lcc,73688,48294,237439,0.20501862718093822,0.340274619091268,0.604089127904117,0.23684218984530434
GPAB3101_jpg.rf.b62e7eeebc3c25bf04dbff6c796cb5d3.jpg,lcc,324922,53886,78449,0.7105894496967788,0.830812384377489,0.8577485163988089,0.8055165096152177
GPAB3102_jpg.rf.474b567b589316cba823bc1f8cfcd7ea.jpg,lcc,422637,52391,102925,0.7312653451059169,0.8447755824063803,0.889709659220088,0.804162020846256
GPAB3103_jpg.rf.57b80bcdb3fdddfed29907c8e94f6a12.jpg,lcc,112432,39404,203103,0.3167642890750242,0.4811252730700022,0.740483152875471,0.3563218026526376
GPAB3104_jpg.rf.e80e02c3e101d1c16303a7ca427c6a49.jpg,lcc,388224,48252,93760,0.7321720894092442,0.8453803105197831,0.8894509663761582,0.8054707210197849
GPAB3114_jpg.rf.a0eef7d84c3db00e2182b17cfb131176.jpg,lcc,269716,21155,95900,0.6973532141758302,0.8216948698146346,0.927270164437156,0.7377029451665135
GPAB3115_jpg.rf.66786619ec5b1d81981d8d1dcbacae6b.jpg,lcc,581845,15940,99838,0.834039302029893,0.9095108279378616,0.9733348946527598,0.8535418955731623
GPAB3116_jpg.rf.ed8a4389d5c8493ac5b2c1d64f48a03b.jpg,lcc,389968,18506,62738,0.827585036034736,0.9056596762581575,0.9546947908557215,0.8614155765552036
GPAB3117_jpg.rf.48324a5515ea6a6df152c7f05a2f131c.jpg,lcc,207064,18068,53035,0.7443873644249678,0.8534656689288195,0.9197448607927794,0.7960968708068851
GPAB3118_jpg.rf.57920e1593dd8f883f267a8dc21b88b2.jpg,lcc,383183,24140,256929,0.5768639010496016,0.73165972112828,0.9407349940955949,0.5986186792311345
GPAB3119_jpg.rf.1eb13bc3f53bc0650f9acc7db755b399.jpg,lcc,347593,24702,145415,0.671404840547797,0.8034018141622068,0.9336493909399803,0.7050453542336027
GPAB3120_jpg.rf.5603d780549b726b1d30303f98c1122b.jpg,lcc,265876,21492,295311,0.4562992659766355,0.6266559032708545,0.92521087942986,0.47377433903493843
GPAB3121_jpg.rf.1b45c081583cecc29304e3ac5124201e.jpg,lcc,62103,21341,68151,0.40966390712094725,0.5812220984754186,0.7442476391352284,0.47678382237781564
GPAB3122_jpg.rf.dfef5ccb273d37124bbe24778f8a3383.jpg,lcc,136371,2775,631740,0.17690164304449685,0.3006226460639047,0.980056918632228,0.17754074606404543
