image,taxonomy,tp_px,fp_px,fn_px,iou,dice_f1,precision,recall
GPAB2990_jpg.rf.26380753fc33e784adf7e3cfce47a36f.jpg,lcc,203079,3291,705936,0.2225996540634392,0.3641415296063691,0.9840529146678296,0.2234055543637893
GPAB2991_jpg.rf.349d021fabfa3966b9f88f23b1096169.jpg,lcc,344096,14282,83826,0.7781385966657922,0.8752282843698334,0.960148223384248,0.8041091600805754
GPAB2992_jpg.rf.e4effd5df06ee1d3cc045935c76638eb.jpg,lcc,108440,5013,4191,0.9217639658631124,0.9592894676314998,0.9558143019576388,0.9627899956495104
GPAB2994_jpg.rf.399149a84f76c2e820ddc039f29be960.jpg,lcc,49644,3726,13053,0.7473917167246286,0.855436945901936,0.9301854974704892,0.7918082204890187
GPAB2995_jpg.rf.77053a52828cd1b35e1a6b481dda0977.jpg,lcc,591571,25785,277750,0.6608949107703446,0.7958298944558906,0.9582331750238112,0.6804977677980861
GPAB2996_jpg.rf.71234c52d0bc86b7485ea41a885640db.jpg,lcc,361912,37714,19362,0.8637765282060584,0.9269099756690996,0.9056267610215551,0.9492176230217638
GPAB3022_jpg.rf.4a7028ccc8d0c43d90f9f26c5b803a76.jpg,lcc,155324,27501,118583,0.5153280603036415,0.6801537882171602,0.8495774647887324,0.5670683845246745
GPAB3023_jpg.rf.2d06d6161234dba9738fbea660799947.jpg,lcc,200781,13385,99590,0.6399272045793547,0.7804336714366508,0.9375017509782132,0.6684433583801366
GPAB3024_jpg.rf.962d5da92455184bd060dd0c24c8dab4.jpg,lcc,242039,43740,74338,0.6721121191168425,0.8039079574063864,0.846944667032917,0.7650334885279271
GPAB3025_jpg.rf.0e7dd03ddf2d70bda47a0516e862f4c9.jpg,lcc,52433,17212,71498,0.3714884903962648,0.5417303797991486,0.752860937612176,0.4230821989655534
GPAB3026_jpg.rf.0132f1051a4116579dca9e90f5fe8dac.jpg,lcc,107982,29573,20601,0.6827562659652495,0.8114737467028383,0.7850096325106322,0.8397844194022538
GPAB3027_jpg.rf.747b37a57bb87ebb8bad757bc73c82cb.jpg,lcc,133906,14686,55322,0.656678795963004,0.792765378011959,0.9011656078389146,0.7076436890946372
GPAB3028_jpg.rf.bab6e79b28a15e973dd2a4273d4b3f69.jpg,lcc,161423,6871,159061,0.4931129813199737,0.6605166353641121,0.959172638359062,0.5036850513598182
